Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Desmond Bane," PG,SG,SF",MEM ,Healthy,23.0,5.5,3.5,0.5,2.5,.621,.000,5.0,2.0,2,27.4,0.0,4.0,4.30,2.0
Terrence Ross," SG,SF",ORL ,Healthy,22.5,3.5,2.0,0.5,0.5,.533,.909,1.5,1.0,2,30.9,5.0,6.5,4.00,2.5
Trae Young, PG,ATL ,Healthy,22.0,6.0,10.5,0.5,1.0,.381,.833,1.0,6.0,2,35.2,5.0,7.0,3.90,0.5
Eric Paschall," PF,C",UTH ,Healthy,14.7,2.0,1.3,0.0,0.0,.519,.778,0.7,0.7,3,19.5,4.7,4.0,2.00,2.0
Anthony Edwards," SG,SF",MIN ,Healthy,21.5,4.5,6.5,1.5,1.5,.485,1.000,4.0,1.0,2,31.8,1.5,4.0,3.00,2.0
Jarrett Allen, C,CLE ,Healthy,14.3,12.3,1.0,1.3,1.0,.667,.700,0.0,1.3,3,31.3,2.3,6.0,1.00,2.0
Brandon Clarke," SF,PF,C",MEM ,Healthy,14.3,7.3,2.0,1.7,0.3,.654,.643,0.0,1.3,3,21.8,3.0,5.7,3.70,2.0
LaMelo Ball," PG,SG",CHA ,Healthy,21.0,7.0,5.5,0.0,0.5,.421,.800,3.0,3.0,2,30.9,2.0,5.0,4.80,2.5
Jusuf Nurkic, C,POR ,Healthy,14.0,12.0,5.3,0.7,1.7,.357,.600,1.0,3.0,3,34.2,3.0,4.0,5.30,3.0
James Harden," PG,SG",BKN , DTD ,21.0,8.0,9.5,1.0,0.5,.455,.900,1.5,5.5,2,39.7,4.5,6.0,3.40,2.0
Trey Lyles," PF,C",DET ,Healthy,13.3,8.3,2.7,0.7,1.0,.471,.667,1.3,1.3,3,27.5,1.3,4.0,7.00,3.0
Jakob Poeltl, C,SAS ,Healthy,13.3,9.3,2.3,1.7,1.3,.529,.500,0.0,1.3,3,30.1,1.3,6.0,4.00,3.0
Josh Christopher, SG,HOU ,Healthy,13.0,3.7,2.3,0.0,1.7,.452,.667,1.7,3.0,3,23.7,2.0,3.0,2.30,1.0
Gary Harris," SG,SF",ORL ,Healthy,19.5,3.0,1.5,1.0,0.5,.462,1.000,4.5,2.0,2,32.7,3.0,1.5,0.50,1.5
Lauri Markkanen," PF,C",CLE ,Healthy,13.0,4.0,2.7,0.7,0.7,.414,.900,2.0,0.0,3,31.8,3.0,2.0,0.00,1.7
Cameron Johnson," SF,PF",PHO , OUT ,19.5,6.0,1.5,1.0,0.5,.482,1.000,3.5,0.5,2,33.6,3.0,3.0,1.00,1.5
Hamidou Diallo," SG,SF",DET ,Healthy,13.0,6.7,1.7,0.3,1.7,.472,.600,0.7,0.7,3,25.9,1.0,5.0,5.00,2.0
Ben McLemore," SG,SF",POR ,Healthy,12.7,2.3,1.0,0.7,0.3,.419,.750,3.0,1.0,3,24.7,1.0,1.3,2.00,2.3
Alex Len," PF,C",SAC ,Healthy,12.7,10.0,1.0,0.3,0.7,.432,.857,0.0,0.3,3,25.1,2.0,5.3,1.00,2.7
Ja Morant, PG,MEM ,Healthy,19.0,6.5,6.5,1.0,0.5,.500,.714,0.0,4.0,2,28.0,5.0,7.0,3.50,0.0
Miles Bridges," SF,PF",CHA ,Healthy,19.0,9.5,2.5,0.5,1.0,.457,.500,1.5,0.0,2,38.1,1.5,6.5,0.00,2.5
Devin Booker," SG,SF,PG",PHO ,Healthy,18.5,7.0,3.5,0.0,1.0,.270,.933,1.5,3.5,2,33.4,7.0,3.5,2.60,3.0
Tyus Jones, PG,MEM ,Healthy,12.3,4.0,5.0,0.0,0.0,.593,1.000,1.0,1.3,3,22.2,0.7,4.3,12.50,1.0
Julius Randle," PF,C",NYK ,Healthy,12.3,10.7,3.7,0.3,1.0,.326,.667,1.0,3.0,3,36.5,1.3,4.0,2.00,2.3
Malik Monk," PG,SG",LAL ,Healthy,18.0,4.5,3.0,1.5,1.0,.424,.000,4.0,1.5,2,31.9,0.0,3.0,1.00,3.0
Jalen Green, SG,HOU ,Healthy,12.0,3.3,1.7,0.0,0.3,.433,.750,1.3,3.0,3,27.0,2.0,3.0,4.10,0.3
Buddy Hield," SG,SF",SAC ,Healthy,12.0,4.0,2.3,0.7,2.0,.394,1.000,3.0,1.3,3,27.9,0.3,1.3,2.00,1.7
Hassan Whiteside," PF,C",UTH ,Healthy,12.0,9.7,0.7,1.7,0.7,.615,.571,0.0,1.0,3,29.9,1.3,5.3,2.00,4.0
Tobias Harris," SF,PF",PHI , DTD ,18.0,5.5,4.5,1.0,0.5,.517,.833,0.5,1.0,2,29.5,2.5,7.0,2.00,1.5
Amir Coffey," SF,SG",LAC ,Healthy,12.0,3.7,2.3,0.0,0.0,.565,.800,2.0,0.7,3,27.2,1.3,2.3,6.00,3.0
Harrison Barnes," SF,PF",SAC ,Healthy,12.0,6.3,2.0,0.3,0.7,.440,.727,2.0,0.7,3,31.1,2.7,1.7,4.00,1.0
DeMar DeRozan," SF,PF,SG",CHI ,Healthy,17.5,4.5,8.0,1.0,0.0,.438,.700,0.0,2.5,2,32.3,3.5,7.0,10.00,3.0
Josh Green," SG,SF",DAL ,Healthy,17.5,5.5,1.5,0.0,1.0,.824,.833,1.0,0.5,2,23.7,2.5,6.0,1.00,3.0
Marcus Smart," PG,SG",BOS , DTD ,11.7,2.7,2.7,0.0,1.7,.344,1.000,2.7,3.0,3,26.3,1.7,1.0,3.90,2.0
Nassir Little, SF,POR ,Healthy,11.3,5.3,1.3,1.0,0.3,.323,.700,2.3,0.3,3,34.7,2.3,1.0,0.00,2.0
OG Anunoby," SF,PF",TOR ,Healthy,17.0,4.5,2.0,0.0,1.5,.520,1.000,3.0,1.5,2,34.2,1.0,3.5,3.00,2.5
Jordan Nwora, SF,MIL ,Healthy,11.3,2.7,1.0,0.3,0.7,.406,.000,2.7,0.7,3,30.1,0.0,1.7,3.00,1.0
Bogdan Bogdanovic," SF,PF,SG",ATL ,Healthy,17.0,5.0,2.5,0.0,1.5,.464,.500,3.5,1.5,2,29.2,0.5,3.0,4.00,1.5
Garrison Mathews," SG,SF",HOU ,Healthy,11.3,3.0,1.7,0.3,0.7,.370,.667,2.7,0.7,3,26.5,2.0,0.7,3.00,3.0
Jeff Green," SF,PF",DEN ,Healthy,17.0,2.0,1.0,0.5,0.5,.684,.750,1.0,1.0,2,19.2,3.0,5.5,2.00,3.0
Talen Horton-Tucker," SG,SF",LAL ,Healthy,17.0,1.5,3.0,0.5,1.0,.522,.857,2.0,2.0,2,24.8,3.0,4.0,0.30,2.0
Wesley Matthews," SG,SF",MIL ,Healthy,11.3,4.0,1.3,0.3,1.0,.500,.000,2.7,0.3,3,30.9,0.0,1.7,1.00,1.7
Jae'Sean Tate," SF,PF",HOU ,Healthy,11.3,5.3,3.3,0.7,0.3,.536,.250,1.0,0.7,3,24.7,0.3,4.0,9.00,3.7
Jordan Clarkson," PG,SG",UTH ,Healthy,17.0,3.5,2.0,0.5,1.0,.500,1.000,3.0,3.0,2,27.8,1.0,3.5,1.30,1.5
Coby White," PG,SG",CHI ,Healthy,17.0,3.0,2.5,0.0,0.0,.706,.833,2.5,1.0,2,29.6,2.5,3.5,1.50,1.0
Tyler Herro," PG,SG",MIA ,Healthy,33.0,5.0,3.0,1.0,3.0,.600,1.000,3.0,4.0,1,33.6,6.0,9.0,0.80,3.0
Cedi Osman," SF,PF",CLE ,Healthy,11.0,2.7,1.3,0.0,1.0,.458,.625,2.0,0.3,3,27.1,1.7,1.7,1.00,1.3
Bojan Bogdanovic," SF,PF",UTH ,Healthy,16.5,5.0,1.5,0.0,0.0,.480,.857,1.5,3.0,2,35.8,3.0,4.5,1.00,2.0
Josh Richardson," SG,SF",BOS ,Healthy,10.7,1.3,0.7,0.7,0.7,.385,.875,1.7,0.7,3,27.7,2.3,1.7,0.50,2.0
Luguentz Dort," SG,SF",OKC ,Healthy,16.0,4.0,1.0,1.5,0.0,.375,.833,2.0,0.5,2,27.6,5.0,2.5,1.00,2.5
Jalen Brunson," PG,SG",DAL ,Healthy,16.0,4.0,7.0,0.0,1.0,.714,.500,0.5,1.5,2,26.7,0.5,7.0,9.00,1.0
Joshua Primo, SG,SAS ,Healthy,10.7,1.7,2.7,1.0,0.7,.375,.750,1.7,2.0,3,30.9,1.0,2.3,5.00,2.0
Jarred Vanderbilt," PF,C",MIN ,Healthy,16.0,17.5,3.5,1.0,2.5,.652,.333,0.0,1.5,2,29.9,1.0,7.5,5.00,1.5
Robert Williams," C,PF",BOS ,Healthy,10.7,9.3,1.3,4.7,2.3,.867,1.000,0.0,0.7,3,36.5,2.0,4.3,0.50,2.3
Nicolas Claxton," C,PF",BKN ,Healthy,10.7,7.0,1.0,0.3,0.3,.636,.667,0.0,1.0,3,23.8,1.3,4.7,3.00,2.7
Dennis Schroder, PG,BOS ,Healthy,10.3,2.7,3.7,0.0,0.3,.458,.636,0.7,1.3,3,23.1,2.3,3.0,9.50,2.7
Rajon Rondo, PG,CLE ,Healthy,10.3,4.0,4.7,0.0,1.0,.417,.833,2.0,2.3,3,21.7,1.7,1.3,6.70,2.0
Mitchell Robinson, C,NYK ,Healthy,10.3,7.7,0.0,1.7,1.0,1.000,.500,0.0,2.0,3,29.1,2.3,4.0,0.00,2.0
Andrew Wiggins," SG,SF",GSW ,Healthy,15.5,3.0,1.0,0.5,1.5,.385,.909,0.5,1.0,2,33.0,5.0,4.5,0.50,2.0
Cole Anthony, PG,ORL ,Healthy,15.5,7.0,4.0,0.5,1.5,.257,.800,2.5,1.0,2,35.9,4.0,2.0,8.00,3.5
Josh Jackson," SG,SF",DET ,Healthy,10.0,4.0,1.0,0.0,0.3,.406,.500,1.0,1.0,3,19.4,0.3,3.3,0.50,1.3
Ziaire Williams," SF,SG",MEM ,Healthy,10.0,1.7,1.7,0.0,1.0,.522,1.000,1.3,0.7,3,23.9,0.7,2.7,3.00,1.7
John Collins," PF,C",ATL ,Healthy,15.0,7.5,0.0,0.0,0.0,.423,.800,0.0,0.5,2,33.0,4.0,5.5,0.00,2.5
Bryn Forbes," PG,SG",SAS ,Healthy,10.0,3.0,2.7,0.3,1.0,.314,1.000,1.7,0.7,3,24.9,1.0,2.0,2.50,2.7
Lance Stephenson," SG,SF",IND ,Healthy,15.0,5.0,7.5,0.0,2.0,.480,.500,2.0,1.5,2,30.0,1.0,4.0,14.50,1.5
Nikola Vucevic, C,CHI ,Healthy,14.5,10.0,4.5,0.5,2.5,.389,.000,0.5,0.0,2,33.9,0.0,6.5,0.00,0.5
KJ Martin," SF,PF",HOU ,Healthy,9.7,4.7,1.3,1.3,0.3,.474,.778,1.3,1.3,3,22.0,2.3,1.7,3.50,0.3
Lamar Stevens," SF,PF",CLE ,Healthy,9.7,3.3,1.3,0.3,1.0,.619,.667,0.3,1.3,3,23.7,0.7,4.0,1.50,2.0
Kevin Porter," SG,SF,PG",HOU ,Healthy,9.3,4.7,5.7,0.0,0.3,.333,.636,1.0,3.0,3,27.4,2.3,2.0,6.00,2.7
Jonas Valanciunas, C,NOR ,Healthy,14.0,13.5,2.5,1.5,1.0,.500,.900,0.5,3.5,2,32.7,4.5,4.0,1.30,2.0
Kevin Love," PF,C",CLE ,Healthy,9.3,5.7,1.7,0.7,0.0,.310,.667,1.3,1.7,3,20.4,2.0,1.7,3.50,0.3
Stephen Curry," PG,SG",GSW ,Healthy,28.0,5.0,5.0,0.0,1.0,.476,1.000,4.0,5.0,1,36.5,4.0,6.0,1.00,3.0
Mikal Bridges," SG,SF",PHO ,Healthy,14.0,2.5,3.0,0.0,1.0,.522,.000,2.0,1.5,2,34.7,0.0,4.0,2.00,1.0
Tim Hardaway," SG,SF",DAL ,Healthy,14.0,5.0,4.0,0.0,1.5,.429,.571,3.0,0.5,2,26.0,2.0,1.5,1.00,1.0
Avery Bradley," SG,SF",LAL ,Healthy,14.0,3.5,0.5,0.0,1.0,.476,1.000,2.5,0.5,2,23.7,1.5,2.5,1.00,3.5
Kentavious Caldwell-Pope," PG,SG,SF",WAS ,Healthy,14.0,2.0,1.5,0.0,0.0,.556,1.000,2.0,1.0,2,28.1,2.0,3.0,3.00,1.5
Kevin Huerter," SG,SF",ATL ,Healthy,13.5,2.0,2.0,0.5,1.0,.455,1.000,2.5,1.5,2,31.8,1.0,2.5,3.00,2.0
Terance Mann," SF,SG",LAC ,Healthy,9.0,6.3,2.0,0.3,1.0,.387,.500,0.0,0.7,3,30.9,1.0,4.0,5.00,2.3
Lonzo Ball," PG,SG",CHI ,Healthy,13.5,5.5,5.5,0.0,2.5,.500,.000,4.5,1.0,2,33.5,0.0,0.0,11.00,2.5
Duncan Robinson," SG,SF",MIA , ACT ,27.0,4.0,1.0,0.0,0.0,.529,1.000,8.0,0.0,1,28.7,1.0,1.0,0.00,2.0
Day'Ron Sharpe," PF,C",BKN ,Healthy,9.0,5.3,0.7,1.0,0.3,.611,.833,0.0,1.3,3,14.1,1.7,3.7,0.70,2.7
Alec Burks," SG,SF",NYK ,Healthy,9.0,5.7,3.3,0.3,2.0,.258,1.000,1.7,0.7,3,34.3,2.0,1.0,3.00,2.0
Maxi Kleber," PF,C",DAL ,Healthy,13.0,7.5,1.5,1.0,0.5,.529,.000,4.0,1.5,2,27.9,0.0,0.5,0.30,4.0
Justin Holiday," SG,SF",IND ,Healthy,13.0,4.0,2.0,0.0,1.0,.375,.900,2.5,2.0,2,30.9,4.5,0.5,0.80,1.5
Daniel Gafford," C,PF",WAS ,Healthy,13.0,6.5,1.0,2.0,0.0,.813,.000,0.0,0.5,2,27.4,0.0,6.5,1.00,2.0
Spencer Dinwiddie," PG,SG",WAS ,Healthy,13.0,2.0,7.0,0.0,1.5,.412,1.000,1.0,1.0,2,31.1,5.0,2.5,2.00,3.0
Marvin Bagley," PF,C",SAC ,Healthy,8.7,6.3,0.0,0.7,0.3,.385,1.000,0.0,1.0,3,23.4,2.0,3.3,0.00,1.0
Herbert Jones, SF,NOR ,Healthy,13.0,4.0,1.5,0.5,3.0,.474,.750,1.0,1.0,2,37.1,3.0,3.5,0.50,2.0
Elijah Hughes," SG,SF",UTH , OUT ,26.0,8.0,4.0,0.0,2.0,.600,1.000,7.0,2.0,1,40.8,1.0,2.0,2.00,2.0
Dwight Powell," PF,C",DAL ,Healthy,12.5,4.5,1.5,0.5,0.0,.692,.778,0.0,0.5,2,21.9,3.5,4.5,1.00,1.5
Brandon Boston, SG,LAC ,Healthy,8.3,4.0,1.3,0.7,1.0,.290,.857,0.3,0.7,3,20.6,2.0,2.7,2.00,0.3
Franz Wagner," SG,SF",ORL ,Healthy,12.5,4.5,1.5,0.5,0.0,.435,1.000,0.5,1.5,2,28.2,2.0,4.5,2.00,1.0
Jordan Poole," PG,SG",GSW ,Healthy,12.5,1.0,3.5,0.5,1.5,.346,1.000,2.0,2.0,2,28.5,1.5,2.5,3.70,3.0
Duane Washington, PG,IND ,Healthy,12.5,2.0,3.5,0.0,1.5,.381,.833,2.0,0.5,2,27.8,2.5,2.0,5.00,1.5
Cory Joseph, PG,DET , OUT ,12.0,3.0,4.5,0.0,1.0,.583,1.000,2.5,0.5,2,24.5,2.5,1.0,5.00,2.5
Austin Rivers," PG,SG",DEN ,Healthy,12.0,2.5,0.5,0.0,1.5,.563,.000,3.0,1.0,2,24.2,0.0,1.5,0.50,2.0
Serge Ibaka," PF,C",LAC ,Healthy,8.0,3.3,1.0,0.7,0.0,.611,.000,0.7,1.3,3,16.1,0.0,3.0,0.70,1.3
Ayo Dosunmu," PG,SG",CHI ,Healthy,12.0,3.0,3.0,0.0,1.5,.692,.500,2.5,1.0,2,27.2,0.5,2.0,2.00,2.0
Carmelo Anthony," SF,PF",LAL ,Healthy,12.0,4.0,1.5,0.0,1.5,.389,.857,2.0,0.5,2,25.5,3.0,1.5,1.00,0.5
Will Barton," SG,SF",DEN , OUT ,12.0,3.0,5.0,0.0,0.5,.348,1.000,2.0,2.0,2,32.1,2.0,2.0,6.00,1.0
Seth Curry," PG,SG",PHI , DTD ,23.0,7.0,7.0,0.0,0.0,.556,.000,3.0,1.0,1,36.5,0.0,7.0,7.00,3.0
Keita Bates-Diop," SF,PF",SAS ,Healthy,7.7,6.0,0.3,0.0,0.3,.476,1.000,0.3,1.3,3,29.9,0.7,3.0,0.00,2.0
Gordon Hayward," SG,SF",CHA ,Healthy,11.5,4.5,2.5,1.0,0.5,.375,1.000,1.5,1.5,2,34.4,1.0,3.0,3.50,1.5
Chris Paul, PG,PHO ,Healthy,11.5,7.5,8.5,0.5,1.5,.348,.800,1.5,2.5,2,33.3,2.0,2.5,11.80,3.0
Mike Conley, PG,UTH ,Healthy,11.0,5.0,7.5,0.0,1.0,.412,.833,1.5,1.5,2,31.5,2.5,2.0,11.50,1.0
Luka Doncic," PG,SG",DAL ,Healthy,22.0,14.0,14.0,0.0,0.0,.348,1.000,2.0,4.0,1,35.4,4.0,6.0,3.50,1.0
Eric Bledsoe," PG,SG",LAC ,Healthy,7.3,2.0,3.7,0.3,1.0,.400,.500,0.0,2.0,3,27.2,0.7,3.3,8.80,0.7
Saben Lee, PG,DET ,Healthy,7.3,2.3,3.3,0.7,1.3,.500,1.000,1.3,1.3,3,15.2,1.3,1.0,4.70,1.3
Kyrie Irving," PG,SG",BKN , DTD ,22.0,8.0,4.0,1.0,1.0,.429,1.000,3.0,4.0,1,39.7,1.0,6.0,1.00,2.0
Matisse Thybulle," SG,SF",PHI ,Healthy,11.0,2.0,1.5,0.0,2.5,.750,1.000,1.5,0.0,2,29.5,0.5,3.0,0.00,1.0
Dorian Finney-Smith," SF,PF",DAL ,Healthy,11.0,2.5,2.5,0.5,0.0,.667,.500,2.5,0.5,2,26.6,0.5,1.5,2.00,1.0
Jaylen Nowell, SG,MIN , DTD ,10.5,3.0,4.0,0.0,2.0,.700,.750,0.5,0.5,2,14.9,3.0,3.0,3.00,1.0
Danilo Gallinari," SF,PF",ATL ,Healthy,10.5,4.0,1.5,0.0,0.0,.546,1.000,1.5,0.0,2,18.4,3.0,1.5,0.00,1.5
Jalen Smith," PF,C",PHO ,Healthy,10.5,9.0,0.5,0.0,0.0,.429,.500,0.5,0.5,2,22.8,1.0,4.0,1.00,3.0
Josh Giddey," PG,SG",OKC ,Healthy,10.5,6.0,6.5,0.0,1.0,.438,1.000,1.5,2.5,2,31.2,2.0,2.0,5.70,2.0
Aaron Wiggins," SG,SF",OKC ,Healthy,10.5,4.0,3.5,0.5,1.5,.500,1.000,1.0,0.5,2,22.3,1.5,3.0,4.00,1.0
Monte Morris," PG,SG",DEN ,Healthy,10.5,3.0,4.5,0.0,0.5,.500,.400,1.5,0.5,2,28.4,1.0,2.5,5.00,1.0
Onyeka Okongwu," PF,C",ATL ,Healthy,10.5,8.5,1.0,0.0,0.0,.889,.714,0.0,2.0,2,28.1,2.5,4.0,0.70,4.5
Nicolas Batum," SF,PF,SG",LAC ,Healthy,6.7,5.7,2.3,1.3,0.7,.389,.500,1.7,0.7,3,22.6,0.3,0.7,5.00,1.3
Dillon Brooks," SG,SF",MEM , OUT ,10.0,2.0,2.5,1.0,2.0,.450,1.000,0.5,0.5,2,15.7,0.5,4.0,5.00,1.5
Shai Gilgeous-Alexander," PG,SG",OKC ,Healthy,10.0,4.0,5.0,1.5,1.5,.240,.889,0.0,2.5,2,29.9,4.0,3.0,5.50,2.0
Dennis Smith, PG,POR ,Healthy,6.7,2.3,3.7,0.3,1.0,.391,.667,0.0,0.7,3,16.3,0.7,3.0,7.00,0.3
Reggie Bullock," SG,SF",DAL , ACT ,10.0,4.5,3.0,0.0,0.5,.500,.000,3.0,0.5,2,20.7,0.0,0.5,4.00,0.5
Chris Boucher," PF,C",TOR ,Healthy,9.5,6.5,1.0,0.5,2.0,.500,.833,0.0,0.5,2,24.1,2.5,3.5,1.00,2.5
JaMychal Green," PF,C",DEN ,Healthy,9.5,6.0,0.5,1.0,0.0,.818,.000,0.5,1.0,2,20.0,0.0,4.0,0.00,2.0
Furkan Korkmaz," SG,SF",PHI ,Healthy,9.5,5.5,2.0,0.0,0.5,.381,.000,1.5,1.5,2,30.6,0.0,2.5,3.00,1.0
Naz Reid, C,MIN ,Healthy,9.5,5.0,1.0,2.5,0.0,.539,.750,1.0,2.0,2,16.2,1.5,2.5,1.00,2.0
Torrey Craig," SG,SF",IND ,Healthy,19.0,4.0,2.0,0.0,1.0,.667,.000,3.0,1.0,1,31.0,0.0,5.0,2.00,2.0
Norman Powell," SG,SF",POR , OUT ,19.0,5.0,3.0,0.0,1.0,.357,.625,4.0,0.0,1,36.9,5.0,1.0,0.00,2.0
Patty Mills, PG,BKN ,Healthy,6.3,3.0,3.7,1.0,0.7,.250,.000,1.7,1.0,3,34.2,0.0,0.7,1.30,0.7
Nickeil Alexander-Walker," SG,SF,PG",NOR ,Healthy,9.0,0.5,2.0,0.5,0.0,.389,1.000,1.0,1.0,2,17.5,1.0,2.5,4.00,1.5
Scottie Barnes," SF,PF",TOR , OUT ,9.0,6.5,4.0,0.5,0.5,.333,.500,0.5,1.5,2,32.0,0.5,3.5,7.00,1.5
Devonte' Graham," PG,SG",NOR ,Healthy,9.0,0.5,2.5,0.0,0.5,.280,.000,2.0,3.0,2,30.2,0.0,1.5,2.30,2.0
Austin Reaves, SG,LAL ,Healthy,9.0,0.5,1.0,0.5,1.0,.636,.750,0.5,0.0,2,20.5,1.5,3.0,0.00,2.5
Andre Drummond, C,PHI ,Healthy,9.0,8.0,2.5,0.5,2.0,.667,.400,0.0,2.5,2,15.4,1.0,4.0,3.50,2.5
