Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Russell Westbrook, PG,LAL ,Healthy,21.7,9.7,6.7,0.0,1.7,.433,.632,0.3,5.0,3,36.2,4.0,8.3,5.20,3.7
John Collins," PF,C",ATL , OUT ,21.7,8.3,2.0,1.3,0.3,.500,.786,2.7,2.0,3,34.8,3.7,5.0,4.20,3.3
Joel Embiid," PF,C",PHI ,Healthy,32.0,10.0,3.5,3.0,1.5,.455,.875,1.5,3.5,2,37.9,10.5,8.5,2.00,2.0
Cam Reddish," SG,SF",ATL ,Healthy,20.7,3.7,3.3,0.7,1.0,.431,.846,2.3,1.7,3,34.8,3.7,5.0,7.00,2.3
Jayson Tatum," SF,PF",BOS ,Healthy,20.0,9.0,5.0,1.7,2.0,.340,.857,2.0,4.0,3,38.4,6.0,4.0,4.50,3.7
Brandon Ingram," SF,PF",NOR ,Healthy,29.5,7.0,6.0,0.0,0.0,.533,.750,1.0,2.5,2,36.8,4.5,11.0,4.70,0.5
Deandre Ayton, C,PHO ,Healthy,18.7,10.0,1.7,1.0,1.0,.694,.667,0.0,1.3,3,29.4,2.0,8.3,4.00,2.0
Tyler Herro," PG,SG",MIA ,Healthy,27.5,2.5,4.5,0.0,0.5,.500,.818,4.0,0.5,2,27.7,4.5,5.5,4.00,1.5
Malik Beasley," PG,SG,SF",MIN ,Healthy,27.5,4.5,1.5,0.0,0.5,.525,.000,6.5,3.0,2,38.9,0.0,4.0,1.00,2.0
Mike Conley, PG,UTH ,Healthy,17.7,5.7,5.0,0.3,0.7,.486,.800,2.3,0.7,3,30.1,4.0,3.3,3.00,1.7
Rudy Gobert, C,UTH ,Healthy,17.7,16.3,1.7,2.3,1.3,.533,.750,0.0,3.0,3,34.9,7.0,5.3,1.70,2.7
Josh Giddey," PG,SG",OKC ,Healthy,16.7,5.3,5.3,0.3,1.3,.432,.539,1.7,1.7,3,31.5,2.3,4.7,8.70,1.3
DeMarcus Cousins," PF,C",MIL ,Healthy,16.3,8.0,2.0,0.7,0.3,.500,.692,0.7,0.7,3,24.3,3.0,5.7,4.00,3.0
Chris Paul, PG,PHO ,Healthy,16.0,4.7,8.0,0.0,1.3,.528,.875,1.0,2.0,3,32.7,2.3,5.3,12.00,2.3
Gary Payton," PG,SG",GSW ,Healthy,16.0,5.3,1.0,0.3,1.3,.588,.400,2.0,0.3,3,27.4,0.7,4.7,2.00,1.3
Cameron Johnson," SF,PF",PHO ,Healthy,15.3,6.3,2.0,0.0,1.3,.625,.833,3.7,0.0,3,23.6,1.7,1.3,0.00,1.7
Tyrese Haliburton," PG,SG",SAC ,Healthy,23.0,3.5,12.0,0.5,3.0,.455,.846,2.5,6.0,2,42.2,5.5,5.0,4.10,1.0
Evan Fournier," SG,SF",NYK ,Healthy,15.0,3.3,2.3,0.3,1.0,.347,1.000,3.0,1.0,3,36.7,0.7,2.7,4.50,1.3
Franz Wagner," SG,SF",ORL ,Healthy,22.5,4.5,1.0,2.0,0.5,.425,.818,1.0,1.5,2,35.2,4.5,7.5,1.50,2.5
Max Strus," SG,SF",MIA ,Healthy,22.0,6.5,2.5,0.0,0.5,.515,1.000,4.5,1.0,2,38.5,0.5,4.0,0.50,2.0
Nikola Jokic," PF,C",DEN ,Healthy,21.0,14.0,4.0,1.0,0.5,.419,.800,1.0,4.5,2,30.0,2.0,8.0,1.80,0.0
Paul George," SF,PF,SG",LAC , OUT ,21.0,5.0,6.0,0.5,4.0,.400,.889,3.0,3.5,2,31.4,4.0,4.0,4.20,1.5
Josh Hart," SG,SF",NOR ,Healthy,21.0,5.0,5.0,0.5,2.0,.700,1.000,2.5,2.5,2,39.3,4.5,4.5,4.20,2.5
Caris LeVert," SG,SF",IND ,Healthy,20.5,6.0,7.0,0.5,1.5,.364,.857,2.5,2.0,2,33.1,6.0,3.5,6.70,2.5
Myles Turner," PF,C",IND ,Healthy,20.5,8.5,1.0,2.0,1.0,.783,1.000,1.0,1.5,2,29.5,1.5,8.0,1.50,3.0
Tobias Harris," SF,PF",PHI ,Healthy,20.5,6.5,4.0,0.5,1.5,.444,.875,1.5,2.0,2,39.8,7.0,4.5,4.00,3.0
Trey Lyles," PF,C",DET ,Healthy,20.5,6.5,1.5,2.5,0.5,.500,1.000,2.0,2.0,2,26.9,7.5,3.5,0.50,2.5
Gary Harris," SG,SF",ORL ,Healthy,19.5,1.0,2.0,0.5,1.5,.478,1.000,3.0,0.5,2,31.7,5.5,2.5,0.00,2.0
Damian Lillard, PG,POR ,Healthy,39.0,2.0,7.0,0.0,1.0,.542,.875,6.0,1.0,1,39.9,7.0,7.0,7.00,0.0
Otto Porter," SF,PF",GSW ,Healthy,13.0,6.7,2.7,2.3,1.0,.552,.000,2.3,0.7,3,29.7,0.0,3.0,1.00,1.0
Seth Curry," PG,SG",PHI ,Healthy,19.0,2.5,6.0,0.0,0.5,.652,1.000,2.5,3.5,2,38.5,1.5,5.0,3.50,1.5
Marcus Smart," PG,SG",BOS ,Healthy,12.7,3.3,4.7,0.3,2.0,.419,.750,2.0,2.3,3,35.9,2.0,2.3,2.80,2.3
Jae'Sean Tate," SF,PF",HOU ,Healthy,12.7,4.7,2.3,0.0,0.0,.455,.546,0.7,0.7,3,21.7,2.0,4.3,1.00,3.7
Saddiq Bey, SF,DET ,Healthy,19.0,8.5,4.0,0.0,1.0,.375,1.000,3.5,3.0,2,40.0,3.5,2.5,2.80,2.5
Derrick White," PG,SG",SAS ,Healthy,19.0,3.5,5.5,1.0,1.0,.520,.889,2.0,3.0,2,30.0,4.0,4.5,4.50,3.5
Payton Pritchard, PG,BOS ,Healthy,12.3,4.3,2.7,0.3,1.0,.500,.000,2.3,0.7,3,24.3,0.0,2.7,3.00,1.7
Ja Morant, PG,MEM ,Healthy,18.5,4.5,7.0,0.5,1.5,.444,.800,0.5,3.5,2,29.8,6.0,5.5,4.00,1.5
LaMelo Ball," PG,SG",CHA ,Healthy,18.5,5.5,7.5,1.0,2.0,.419,1.000,2.0,3.5,2,28.8,3.5,4.5,4.10,5.0
Terry Rozier," PG,SG",CHA ,Healthy,18.5,6.5,4.0,0.0,0.0,.353,.833,4.0,1.0,2,34.4,2.5,2.0,2.00,1.0
Luguentz Dort," SG,SF",OKC ,Healthy,12.3,5.3,0.7,0.3,0.7,.296,.667,3.0,2.0,3,34.4,0.7,1.3,1.30,4.0
Miles Bridges," SF,PF",CHA ,Healthy,18.5,8.0,3.5,0.0,0.5,.412,.857,1.5,3.5,2,31.5,3.0,5.5,2.30,2.5
Harrison Barnes," SF,PF",SAC ,Healthy,18.5,5.0,2.5,0.0,0.5,.500,.667,3.5,2.5,2,38.5,2.0,3.0,3.50,1.0
Desmond Bane," PG,SG,SF",MEM ,Healthy,18.5,4.5,1.5,0.5,1.0,.452,1.000,4.0,1.0,2,33.1,0.5,3.0,3.00,2.5
Eric Gordon," SG,SF",HOU ,Healthy,12.3,1.0,5.7,0.7,1.0,.560,.800,1.7,1.0,3,27.0,1.3,3.0,9.00,1.3
Giannis Antetokounmpo," PF,C",MIL ,Healthy,36.0,12.0,5.0,2.0,0.0,.565,.667,0.0,2.0,1,29.8,10.0,13.0,2.50,4.0
Frank Ntilikina," PG,SG",DAL ,Healthy,12.0,2.3,3.3,0.0,1.7,.343,1.000,1.7,2.0,3,34.8,2.3,2.3,4.70,3.0
Mikal Bridges," SG,SF",PHO ,Healthy,12.0,5.3,0.7,0.7,0.7,.394,.857,1.3,0.7,3,33.4,2.0,3.0,1.00,1.7
James Harden," PG,SG",BKN ,Healthy,36.0,10.0,10.0,3.0,1.0,.400,.765,3.0,4.0,1,38.9,13.0,7.0,2.50,5.0
Cory Joseph, PG,DET ,Healthy,18.0,4.0,5.0,0.0,0.5,.565,1.000,4.0,3.0,2,33.4,1.0,2.5,2.80,3.5
Darius Bazley," SF,PF",OKC , OUT ,11.7,9.3,1.0,2.3,0.3,.519,.500,1.0,1.7,3,23.0,1.3,3.7,1.30,0.3
Jaren Jackson," PF,C",MEM ,Healthy,17.5,5.5,1.0,0.5,1.5,.407,.818,2.0,3.0,2,31.2,4.5,3.5,0.70,3.5
Chris Duarte, SG,IND ,Healthy,17.5,3.0,3.0,0.0,1.0,.546,.714,3.0,1.5,2,27.9,2.5,3.0,4.00,1.0
Patty Mills, PG,BKN ,Healthy,34.0,2.0,7.0,0.0,1.0,.647,1.000,8.0,0.0,1,35.8,4.0,3.0,0.00,4.0
Delon Wright," PG,SG",ATL ,Healthy,11.3,5.3,4.0,0.7,1.7,.539,.000,2.0,2.0,3,35.4,0.0,2.7,9.00,1.0
Buddy Hield," SG,SF",SAC ,Healthy,17.0,5.5,2.5,1.0,2.5,.297,.500,5.5,2.5,2,41.6,0.5,0.0,0.40,3.0
Alec Burks," SG,SF",NYK ,Healthy,11.0,5.7,3.7,0.0,0.3,.333,.700,2.0,1.3,3,31.8,2.3,1.3,9.50,2.0
Dejounte Murray," PG,SG",SAS , OUT ,16.5,8.5,13.0,1.0,3.5,.342,1.000,2.5,1.0,2,31.8,1.0,4.0,6.50,1.5
D'Angelo Russell," PG,SG",MIN , OUT ,16.5,4.0,13.0,0.0,0.5,.290,1.000,2.5,3.0,2,38.5,3.0,3.0,8.70,3.0
Carmelo Anthony," SF,PF",LAL ,Healthy,11.0,6.0,1.7,1.7,1.0,.367,.583,1.3,1.7,3,25.1,2.3,2.3,2.00,2.7
Robert Williams," C,PF",BOS ,Healthy,16.0,12.5,5.5,2.0,1.0,.790,.500,0.0,2.0,2,36.5,1.0,7.5,5.50,3.0
Draymond Green," PF,C",GSW ,Healthy,10.7,8.0,9.7,2.7,2.3,.539,.500,1.0,4.7,3,33.6,0.3,3.7,6.30,2.7
Wesley Matthews," SG,SF",MIL ,Healthy,10.7,1.7,0.7,0.7,0.0,.632,1.000,2.3,0.0,3,18.9,0.3,1.7,0.00,0.7
Dwight Powell," PF,C",DAL ,Healthy,10.7,6.0,2.0,0.0,0.3,.647,.889,0.7,1.0,3,23.2,2.7,3.0,6.00,1.7
Keita Bates-Diop," SF,PF",SAS ,Healthy,16.0,4.0,0.0,0.0,0.5,.923,.714,1.5,0.5,2,15.4,2.5,4.5,0.00,1.5
Dillon Brooks," SG,SF",MEM ,Healthy,16.0,1.5,2.0,0.0,1.5,.395,.000,1.0,1.5,2,34.8,0.0,6.5,3.00,4.0
Dorian Finney-Smith," SF,PF",DAL , DTD ,15.5,4.5,4.0,1.0,1.0,.385,1.000,2.5,1.5,2,39.7,3.0,2.5,1.70,3.0
Sterling Brown," SG,SF",DAL ,Healthy,10.3,9.0,2.7,0.0,0.3,.500,.000,2.3,0.3,3,32.5,0.0,1.7,2.00,2.3
Jeremiah Robinson-Earl," SF,PF",OKC ,Healthy,10.0,6.3,0.7,0.3,0.3,.458,.500,1.7,1.0,3,27.7,1.0,2.0,2.00,1.0
Armoni Brooks, PG,HOU ,Healthy,10.0,2.0,1.3,0.7,1.0,.407,.000,2.7,1.0,3,27.4,0.0,1.0,0.00,2.0
Talen Horton-Tucker," SG,SF",LAL ,Healthy,10.0,2.7,2.0,0.0,0.3,.297,.800,0.0,1.0,3,33.1,2.7,3.7,4.00,2.3
Devonte' Graham," PG,SG",NOR ,Healthy,15.0,3.5,5.5,0.0,0.5,.333,1.000,3.5,1.5,2,30.8,3.5,0.5,8.50,0.5
Mitchell Robinson, C,NYK ,Healthy,9.7,8.3,0.3,2.7,0.3,.933,.250,0.0,1.0,3,26.7,0.3,4.7,1.00,4.3
Bogdan Bogdanovic," SF,PF,SG",ATL ,Healthy,9.7,4.0,2.7,0.0,1.0,.211,.750,1.3,1.3,3,28.5,3.0,1.3,3.00,1.7
Doug McDermott," SF,PF",SAS ,Healthy,14.5,2.5,1.5,0.0,0.0,.556,.833,2.0,1.0,2,23.8,2.5,3.0,3.00,1.5
Kyle Lowry, PG,MIA , OUT ,14.5,7.5,9.0,0.0,1.5,.500,.750,1.0,2.0,2,34.1,1.5,5.0,10.00,4.5
Duncan Robinson," SG,SF",MIA ,Healthy,14.5,2.5,1.5,0.0,0.0,.455,1.000,3.0,0.5,2,25.6,1.5,2.0,1.00,3.0
Gabe Vincent," PG,SG",MIA ,Healthy,14.0,3.5,4.5,0.5,0.5,.455,1.000,2.0,1.5,2,32.8,2.0,3.0,8.00,3.0
Darius Garland," PG,SG",CLE ,Healthy,28.0,2.0,6.0,0.0,3.0,.500,1.000,2.0,3.0,1,40.2,4.0,9.0,2.00,0.0
Eric Bledsoe," PG,SG",LAC ,Healthy,14.0,6.5,5.0,0.0,0.0,.524,1.000,0.5,3.0,2,30.2,2.5,5.0,3.30,1.0
Keldon Johnson," SF,PF",SAS ,Healthy,14.0,11.0,0.5,0.0,1.0,.333,1.000,2.0,1.0,2,32.4,3.0,2.5,0.50,1.5
Alperen Sengun, C,HOU ,Healthy,9.3,7.0,3.0,0.7,0.7,.571,.500,0.3,3.3,3,21.1,1.0,3.7,4.40,2.7
Naz Reid, C,MIN ,Healthy,14.0,6.5,0.5,1.5,0.5,.500,.750,2.5,1.0,2,26.7,1.5,2.5,1.00,3.5
Kelly Oubre," SG,SF,PF",CHA ,Healthy,14.0,3.5,1.0,0.5,3.5,.375,1.000,3.0,1.0,2,31.6,2.0,1.5,2.00,2.5
Jordan Clarkson," PG,SG",UTH ,Healthy,9.3,5.3,4.0,0.7,0.3,.323,.500,2.3,1.3,3,23.9,0.3,1.0,10.00,0.3
Jaden McDaniels," PF,SF",MIN ,Healthy,13.5,8.5,5.0,0.5,1.5,.423,1.000,0.5,2.0,2,38.1,2.0,5.0,1.80,4.0
Kristaps Porzingis," PF,C",DAL ,Healthy,27.0,9.0,3.0,2.0,1.0,.444,.846,0.0,3.0,1,34.0,11.0,8.0,1.00,2.0
Hassan Whiteside," PF,C",UTH ,Healthy,9.0,5.7,0.0,2.0,0.0,.818,.692,0.0,1.0,3,13.1,3.0,3.0,0.00,2.3
Lonnie Walker," SG,SF",SAS ,Healthy,13.5,2.0,1.5,0.0,0.5,.476,.750,2.0,0.5,2,19.8,1.5,3.0,3.00,1.0
Chimezie Metu," PF,C",SAC ,Healthy,13.5,8.0,2.5,0.5,1.0,.500,1.000,0.0,0.0,2,32.6,1.5,6.0,0.00,1.5
KJ Martin," SF,PF",HOU ,Healthy,9.0,2.3,2.3,1.3,0.3,.500,.500,1.0,0.7,3,23.7,0.7,2.7,7.00,0.3
Nickeil Alexander-Walker," SG,SF,PG",NOR , OUT ,27.0,3.0,4.0,0.0,0.0,.625,1.000,6.0,4.0,1,25.7,1.0,4.0,1.00,1.0
Gorgui Dieng," PF,C",ATL ,Healthy,8.7,4.7,2.7,0.3,0.3,.400,1.000,1.7,0.7,3,19.0,1.7,1.0,6.00,1.0
D.J. Augustin, PG,HOU , OUT ,8.7,1.3,0.7,0.0,0.3,.389,1.000,1.7,1.0,3,18.4,2.3,0.7,0.50,0.0
DeMar DeRozan," SF,PF,SG",CHI ,Healthy,26.0,3.0,6.0,0.0,0.0,.611,1.000,0.0,0.0,1,32.3,4.0,11.0,0.00,1.0
Karl-Anthony Towns, C,MIN , DTD ,26.0,14.0,7.0,2.0,0.0,.643,1.000,3.0,5.0,1,37.6,5.0,6.0,1.40,3.0
Jalen McDaniels," PF,C",CHA ,Healthy,13.0,5.5,1.0,1.5,0.5,.571,.000,1.0,0.5,2,26.9,0.0,5.0,0.00,4.5
Theo Pinson," SF,SG",DAL ,Healthy,8.3,4.3,1.7,0.3,1.3,.381,1.000,1.7,0.7,3,21.8,1.3,1.0,4.00,1.7
Jakob Poeltl, C,SAS ,Healthy,12.5,7.0,3.5,1.0,1.5,.571,.333,0.0,1.0,2,25.3,0.5,6.0,2.50,5.5
Cameron Payne," PG,SG",PHO ,Healthy,8.3,2.7,3.7,0.3,1.0,.267,1.000,1.3,2.7,3,19.3,1.7,1.3,2.10,1.7
Skylar Mays," PG,SG",ATL ,Healthy,8.3,4.0,1.7,0.0,1.0,.478,1.000,0.7,0.7,3,21.7,0.3,3.0,3.00,0.3
Terance Mann," SF,SG",LAC ,Healthy,12.0,2.5,3.5,0.0,0.5,.556,1.000,1.0,0.0,2,34.2,1.0,4.0,0.00,1.5
De'Anthony Melton," PG,SG",MEM ,Healthy,12.0,6.5,3.0,1.0,1.5,.429,.833,0.5,2.0,2,23.4,2.5,4.0,0.30,2.5
Coby White," PG,SG",CHI ,Healthy,24.0,5.0,2.0,0.0,0.0,.467,1.000,5.0,2.0,1,31.8,5.0,2.0,1.00,1.0
Joe Ingles," SG,SF,PF",UTH ,Healthy,8.0,3.7,5.0,0.3,1.0,.346,1.000,1.7,1.3,3,25.2,0.3,1.3,12.50,1.0
Jordan Nwora, SF,MIL ,Healthy,11.5,8.5,1.0,0.5,1.5,.375,.000,2.5,0.5,2,27.1,0.0,2.0,2.00,2.5
Marquese Chriss," PF,C",DAL ,Healthy,7.7,6.0,0.0,0.7,0.7,.526,.750,0.0,1.7,3,13.3,1.0,3.3,0.00,4.7
Austin Rivers," PG,SG",DEN ,Healthy,11.5,3.0,1.5,0.0,0.5,.533,.500,2.5,1.0,2,22.1,1.0,1.5,0.50,2.0
Nemanja Bjelica, PF,GSW ,Healthy,7.7,4.0,2.0,0.3,0.7,.348,.500,1.3,1.0,3,19.1,1.0,1.3,3.00,2.0
Cole Anthony, PG,ORL , OUT ,22.0,5.0,11.0,1.0,1.0,.438,.889,0.0,1.0,1,36.9,8.0,7.0,11.00,3.0
Hamidou Diallo," SG,SF",DET ,Healthy,11.0,6.0,3.0,0.0,3.5,.400,.000,1.0,1.5,2,34.1,0.0,4.0,5.50,4.0
Kenrich Williams," SF,PF",OKC ,Healthy,7.3,3.0,1.0,0.0,1.0,.600,.750,0.3,1.3,3,20.1,1.0,2.7,1.00,3.0
Frank Jackson," PG,SG",DET ,Healthy,11.0,2.5,2.0,0.5,0.5,.350,.800,2.0,0.5,2,29.4,2.0,1.5,1.00,3.5
Ivica Zubac, C,LAC ,Healthy,11.0,9.0,1.5,2.0,0.0,.692,.667,0.0,1.0,2,27.0,2.0,4.5,0.50,2.0
Jock Landale, C,SAS ,Healthy,10.5,6.5,2.0,0.5,0.5,.667,1.000,1.5,0.0,2,14.9,1.0,2.5,0.00,1.0
Serge Ibaka," PF,C",LAC ,Healthy,10.5,6.5,1.0,0.5,0.5,.533,.500,1.0,2.0,2,20.9,1.5,3.0,1.30,2.5
Facundo Campazzo, PG,DEN ,Healthy,10.5,2.0,5.5,1.5,1.5,.286,.667,2.5,1.0,2,30.0,2.0,0.5,11.00,3.5
Tristan Thompson," PF,C",SAC ,Healthy,10.5,8.0,1.0,0.0,1.0,.455,.000,0.5,1.0,2,25.1,0.0,4.5,0.50,2.5
Onyeka Okongwu," PF,C",ATL , OUT ,10.5,7.5,2.0,3.0,0.5,.615,1.000,0.0,1.5,2,26.4,2.5,4.0,3.50,3.5
Josh Christopher, SG,HOU ,Healthy,7.0,3.0,2.0,0.3,0.0,.412,1.000,0.3,2.3,3,20.2,2.0,2.0,3.00,2.0
Pat Connaughton," SG,SF",MIL ,Healthy,7.0,5.0,1.3,0.3,1.7,.400,.000,1.7,0.3,3,26.2,0.0,1.0,2.00,0.7
Spencer Dinwiddie," PG,SG",WAS ,Healthy,21.0,7.0,12.0,1.0,1.0,.500,.400,3.0,2.0,1,36.0,4.0,4.0,6.00,3.0
Malik Monk," PG,SG",LAL ,Healthy,20.0,4.0,3.0,1.0,0.0,.615,1.000,3.0,2.0,1,35.1,1.0,5.0,1.50,1.0
Jonathan Kuminga," SF,PF",GSW ,Healthy,6.7,1.7,0.0,0.0,0.3,.500,.833,1.0,0.3,3,12.7,1.7,1.0,0.00,1.0
JaVale McGee, C,PHO ,Healthy,6.7,7.0,0.3,1.3,0.0,.643,1.000,0.0,1.7,3,15.2,0.7,3.0,0.50,2.0
Jalen Green, SG,HOU ,Healthy,20.0,1.0,2.0,1.0,2.0,.500,.000,6.0,2.0,1,25.0,0.0,1.0,1.00,0.0
Vlatko Cancar," SF,PF",DEN , G-League ,10.0,4.0,1.0,0.5,0.0,.636,.667,1.0,1.0,2,18.0,2.0,2.5,0.00,0.5
Oshae Brissett," SF,PF",IND ,Healthy,10.0,6.0,1.5,1.0,0.5,.539,.800,1.0,0.5,2,26.7,2.0,2.5,1.00,1.5
Corey Kispert," SG,SF",WAS ,Healthy,20.0,2.0,3.0,0.0,0.0,.857,1.000,4.0,1.0,1,32.5,4.0,2.0,3.00,2.0
Mike Muscala," PF,C",OKC ,Healthy,9.5,3.5,0.5,0.5,0.0,.444,1.000,1.5,0.0,2,13.9,4.0,0.5,0.00,1.5
Lonzo Ball," PG,SG",CHI , OUT ,19.0,5.0,8.0,1.0,5.0,.500,1.000,4.0,2.0,1,34.9,3.0,2.0,4.00,4.0
KZ Okpala, SF,MIA ,Healthy,9.5,2.5,1.5,0.0,0.0,.667,.000,1.5,0.5,2,17.5,0.0,2.5,2.00,1.0
Enes Freedom, C,BOS , OUT ,9.5,7.5,0.0,0.0,1.0,.750,.500,0.0,1.0,2,25.9,0.5,4.5,0.00,3.0
Garrison Mathews," SG,SF",HOU ,Healthy,6.3,3.7,1.7,0.3,0.3,.313,.800,1.7,1.7,3,27.2,1.3,0.0,3.50,4.0
P.J. Washington," PF,C",CHA ,Healthy,9.5,6.5,3.0,1.0,0.0,.539,.000,2.5,0.0,2,23.2,0.0,1.0,0.00,3.0
Jeff Green," SF,PF",DEN ,Healthy,9.0,3.5,0.5,0.5,0.0,.636,.500,0.5,0.5,2,23.7,1.5,3.0,1.00,3.5
Damion Lee," SG,SF",GSW , OUT ,18.0,5.0,1.0,0.0,1.0,.875,.000,4.0,1.0,1,30.1,0.0,3.0,1.00,3.0
Will Barton," SG,SF",DEN ,Healthy,9.0,7.0,3.0,0.0,1.0,.333,.500,1.5,1.5,2,27.4,0.5,2.0,4.00,1.0
Kevin Love," PF,C",CLE ,Healthy,18.0,12.0,3.0,0.0,1.0,.462,.714,1.0,1.0,1,22.9,5.0,5.0,3.00,4.0
Chuma Okeke, PF,ORL ,Healthy,9.0,3.0,0.5,0.0,3.5,.348,.000,1.0,0.5,2,23.4,0.0,3.0,0.00,3.0
Jaylen Nowell, SG,MIN ,Healthy,9.0,1.0,1.0,0.0,1.0,.438,.667,1.0,0.5,2,21.7,1.0,2.5,0.00,1.0
Nikola Vucevic, C,CHI ,Healthy,18.0,6.0,4.0,2.0,0.0,.444,.000,2.0,0.0,1,30.2,0.0,6.0,0.00,2.0
Jeremy Lamb," SG,SF",IND , DTD ,9.0,5.0,2.5,0.5,0.0,.350,.500,1.5,0.5,2,19.0,0.5,2.0,5.00,1.0
Jae Crowder," SF,PF",PHO ,Healthy,6.0,2.7,1.7,1.0,0.7,.318,.000,1.3,1.0,3,29.8,0.0,1.0,2.50,3.7
Kyle Kuzma," SF,PF",WAS ,Healthy,18.0,10.0,2.0,1.0,1.0,.438,1.000,2.0,2.0,1,32.6,2.0,5.0,1.00,4.0
Tyrese Maxey," PG,SG",PHI , DTD ,17.0,1.0,3.0,1.0,3.0,.438,.667,1.0,1.0,1,33.5,2.0,6.0,3.00,1.0
Jusuf Nurkic, C,POR ,Healthy,17.0,5.0,4.0,1.0,2.0,.600,.625,0.0,3.0,1,32.6,5.0,6.0,1.30,5.0
Wendell Carter, C,ORL ,Healthy,17.0,12.0,3.0,3.0,2.0,.417,1.000,1.0,0.0,1,29.5,6.0,4.0,0.00,3.0
Romeo Langford, SG,BOS ,Healthy,5.3,4.0,0.0,1.0,1.3,.467,.000,0.7,0.3,3,27.1,0.0,1.7,0.00,3.0
Derrick Favors," C,PF",OKC ,Healthy,8.0,5.5,1.5,0.5,1.0,.533,.000,0.0,0.0,2,18.5,0.0,4.0,0.00,2.5
Admiral Schofield," SF,PF",ORL ,Healthy,8.0,3.5,1.0,1.0,0.5,1.000,.000,2.0,1.5,2,18.9,0.0,1.0,2.00,3.5
Bruce Brown," SG,SF",BKN ,Healthy,16.0,6.0,4.0,0.0,1.0,.667,1.000,0.0,1.0,1,36.7,4.0,6.0,4.00,4.0
Bobby Portis," PF,C",MIL ,Healthy,16.0,10.0,4.0,0.0,0.0,.462,1.000,2.0,4.0,1,22.3,2.0,4.0,1.00,3.0
Brandon Boston, SG,LAC ,Healthy,8.0,3.5,1.0,0.5,0.5,.292,1.000,0.0,0.5,2,22.7,1.0,3.5,0.00,0.5
Jake Layman," SF,PF",MIN ,Healthy,8.0,3.5,0.0,0.5,1.0,.500,1.000,0.5,2.0,2,22.4,0.5,3.0,0.00,2.0
Willy Hernangomez, C,NOR ,Healthy,8.0,11.0,1.0,0.0,0.5,.353,.800,0.0,0.5,2,24.7,2.0,3.0,0.00,2.0
Omer Yurtseven, C,MIA ,Healthy,8.0,12.5,1.0,1.0,1.5,.467,1.000,0.0,3.5,2,23.4,1.0,3.5,0.70,5.0
Xavier Tillman," PF,C",MEM ,Healthy,8.0,5.0,0.0,1.0,1.0,.471,.000,0.0,0.5,2,20.0,0.0,4.0,0.00,1.0
Taj Gibson," PF,C",NYK ,Healthy,5.3,3.7,1.0,0.3,0.3,.700,.000,0.7,0.0,3,14.5,0.0,1.7,0.00,2.0
Norman Powell," SG,SF",POR ,Healthy,16.0,4.0,2.0,1.0,1.0,.429,.667,2.0,2.0,1,41.9,2.0,4.0,1.00,1.0
Juan Toscano-Anderson," SF,PF",GSW ,Healthy,5.3,3.0,3.3,0.3,1.7,.429,1.000,0.3,1.7,3,20.2,1.0,1.7,1.20,3.0
