Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Kyle Kuzma," SF,PF",WAS ,Healthy,32.5,13.0,4.5,0.0,1.5,.568,.778,4.0,4.0,2,40.2,3.5,8.5,2.20,2.0
De'Aaron Fox, PG,SAC ,Healthy,21.3,3.3,6.3,0.7,1.0,.426,.955,1.0,2.7,3,33.4,7.0,5.7,8.00,2.3
Malik Monk," PG,SG",LAL ,Healthy,21.3,2.7,2.0,1.3,0.7,.550,.800,4.0,1.3,3,33.2,2.7,3.3,5.50,1.3
Pascal Siakam," PF,C",TOR ,Healthy,21.0,15.0,6.3,0.7,1.3,.500,.546,1.0,4.0,3,34.3,4.0,7.0,5.20,3.3
Bradley Beal," SG,SF",WAS ,Healthy,31.0,4.5,12.5,0.5,2.0,.452,.875,1.5,3.0,2,42.9,10.5,8.0,10.50,2.5
Jarrett Allen, C,CLE ,Healthy,20.3,10.3,1.3,2.7,1.0,.703,.600,0.0,1.0,3,34.6,3.0,8.7,1.00,1.3
Coby White," PG,SG",CHI ,Healthy,20.3,2.0,3.7,0.7,1.3,.583,.875,4.0,0.7,3,35.3,2.3,3.0,6.00,2.7
Buddy Hield," SG,SF",SAC ,Healthy,20.0,3.7,2.7,0.3,0.7,.465,1.000,5.0,1.0,3,30.6,1.7,1.7,4.50,1.0
Jalen Green, SG,HOU ,Healthy,19.0,2.3,1.0,0.0,0.0,.389,.875,2.7,2.0,3,27.7,7.0,2.0,1.50,2.3
Evan Mobley," C,PF",CLE ,Healthy,19.0,8.3,3.3,1.7,0.0,.625,.700,0.0,1.7,3,36.3,2.3,8.3,7.30,2.3
Desmond Bane," PG,SG,SF",MEM , DTD ,19.0,5.7,4.0,1.0,1.3,.453,.000,3.0,1.7,3,34.2,0.0,5.0,9.50,3.0
Tyler Herro," PG,SG",MIA ,Healthy,18.7,4.7,5.0,0.7,0.0,.318,.778,3.0,3.0,3,38.1,2.3,3.7,4.60,2.0
Saddiq Bey, SF,DET ,Healthy,27.5,12.5,3.5,0.0,1.5,.422,.875,5.0,3.0,2,42.8,3.5,4.5,4.60,2.0
Kevin Durant," SF,PF",BKN ,Healthy,27.0,6.0,4.5,2.0,1.5,.396,.857,2.0,2.5,2,35.2,6.0,7.5,4.00,1.0
Jordan Clarkson," PG,SG",UTH ,Healthy,18.0,3.0,0.3,0.0,0.0,.500,.625,2.3,2.0,3,26.5,1.7,4.7,0.50,2.3
Russell Westbrook, PG,LAL ,Healthy,18.0,7.7,6.3,0.7,1.3,.422,.727,0.0,4.3,3,32.5,5.3,6.3,3.60,3.0
OG Anunoby," SF,PF",TOR ,Healthy,18.0,5.3,1.3,0.0,3.0,.415,.933,2.0,0.7,3,32.3,4.7,3.7,3.00,2.7
James Harden," PG,SG",BKN ,Healthy,26.5,8.0,10.5,0.5,1.0,.389,.870,2.5,4.5,2,36.4,10.0,4.5,4.90,2.0
Devonte' Graham," PG,SG",NOR ,Healthy,17.7,2.0,4.3,0.7,0.3,.395,.857,4.3,0.7,3,32.2,2.0,1.3,9.00,2.3
Cameron Johnson," SF,PF",PHO ,Healthy,17.3,4.3,1.3,0.0,1.3,.563,.800,4.0,0.7,3,33.0,1.3,2.0,4.00,1.7
Nikola Jokic," PF,C",DEN ,Healthy,25.5,13.5,3.0,0.5,1.0,.633,.846,1.0,3.5,2,29.9,5.5,8.5,1.80,3.5
Jalen Smith," PF,C",PHO ,Healthy,16.7,8.0,0.3,1.3,0.0,.613,1.000,0.7,0.7,3,22.2,3.3,5.7,1.00,3.7
Jonas Valanciunas, C,NOR ,Healthy,25.0,12.5,2.0,0.0,0.0,.528,.900,1.5,2.5,2,32.8,4.5,8.0,1.70,3.5
Jrue Holiday," PG,SG",MIL ,Healthy,25.0,4.5,5.5,1.0,2.0,.576,.875,2.5,3.0,2,34.5,3.5,7.0,4.00,0.5
Nikola Vucevic, C,CHI ,Healthy,16.3,15.0,2.0,1.0,0.7,.455,1.000,2.0,2.3,3,35.0,1.0,4.7,0.70,3.0
Jakob Poeltl, C,SAS ,Healthy,16.3,10.3,3.3,1.0,0.3,.611,.333,0.0,2.7,3,27.7,1.7,7.3,2.80,1.7
Malik Beasley," PG,SG,SF",MIN ,Healthy,16.3,1.7,1.3,0.0,0.7,.409,.000,4.3,0.7,3,29.4,0.0,1.7,2.00,1.0
Mikal Bridges," SG,SF",PHO ,Healthy,16.0,3.7,1.3,0.7,1.3,.528,.000,3.3,0.7,3,32.2,0.0,3.0,2.00,2.3
Terrence Ross," SG,SF",ORL ,Healthy,24.0,4.5,2.0,0.0,1.5,.444,1.000,2.5,1.0,2,32.3,5.5,5.5,4.00,1.0
Jalen Brunson," PG,SG",DAL ,Healthy,16.0,3.0,6.3,0.0,1.0,.467,1.000,1.0,2.3,3,32.6,1.0,6.0,8.20,0.7
Andrew Wiggins," SG,SF",GSW ,Healthy,23.5,3.0,4.0,0.0,2.0,.531,.636,3.0,3.0,2,36.1,3.5,5.5,2.60,1.0
Brandon Clarke," SF,PF,C",MEM ,Healthy,15.3,8.3,1.3,1.7,0.3,.733,.333,0.3,0.3,3,24.2,0.3,7.0,2.00,1.7
Bryn Forbes," PG,SG",SAS ,Healthy,15.3,4.3,1.7,0.0,0.0,.457,.778,2.3,1.3,3,25.1,2.3,3.0,1.50,1.7
Hamidou Diallo," SG,SF",DET ,Healthy,22.5,11.5,4.5,1.0,3.0,.409,.750,0.0,2.0,2,41.1,4.5,9.0,6.30,2.5
Derrick White," PG,SG",SAS ,Healthy,15.0,2.3,8.3,1.3,1.0,.419,.842,1.0,2.0,3,29.3,5.3,3.3,4.50,3.7
Duane Washington, PG,IND ,Healthy,15.0,2.7,2.3,0.3,1.3,.362,.667,1.7,2.0,3,33.6,2.0,4.0,3.30,1.3
Caleb Martin, G,MIA ,Healthy,15.0,7.0,1.0,0.7,1.7,.500,1.000,1.7,1.7,3,35.5,1.3,4.3,0.50,3.0
Terance Mann," SF,SG",LAC ,Healthy,14.7,5.0,1.3,0.3,0.3,.654,.667,2.0,1.7,3,31.7,1.3,3.7,2.00,1.3
Rudy Gobert, C,UTH , OUT ,14.7,17.3,0.7,2.0,0.7,.600,.700,0.0,2.0,3,35.9,4.7,5.0,1.00,3.7
Josh Hart," SG,SF",NOR ,Healthy,14.7,10.3,6.0,0.7,0.3,.455,.526,1.3,2.3,3,36.8,3.3,3.7,7.50,3.7
Jae'Sean Tate," SF,PF",HOU ,Healthy,14.7,5.0,3.0,1.0,1.0,.500,.750,0.7,1.0,3,24.9,2.0,5.3,0.70,3.7
Naz Reid, C,MIN ,Healthy,14.3,8.0,1.3,0.3,0.7,.576,.800,0.3,1.7,3,23.6,1.3,6.0,1.20,2.7
Anfernee Simons," PG,SG",POR ,Healthy,43.0,3.0,7.0,0.0,0.0,.619,1.000,9.0,2.0,1,38.5,8.0,4.0,3.50,3.0
Jordan Poole," PG,SG",GSW ,Healthy,21.0,2.0,3.5,0.0,0.0,.652,.667,3.0,2.5,2,21.5,3.0,4.5,5.50,2.5
Tyus Jones, PG,MEM ,Healthy,14.0,3.3,3.7,0.0,1.3,.533,1.000,1.0,0.3,3,24.0,2.3,4.3,2.00,0.7
Gary Harris," SG,SF",ORL ,Healthy,21.0,2.0,1.0,0.5,3.0,.500,.667,3.0,2.5,2,38.0,2.0,5.0,0.80,4.0
Kyle Lowry, PG,MIA ,Healthy,14.0,4.7,8.7,0.7,0.7,.343,.857,2.0,4.3,3,37.2,4.0,2.0,14.20,3.3
Reggie Jackson," PG,SG",LAC ,Healthy,13.7,2.7,2.7,0.0,1.3,.395,1.000,3.0,2.3,3,28.5,0.7,2.0,1.30,1.3
Marcus Smart," PG,SG",BOS ,Healthy,20.5,8.0,5.0,1.0,0.5,.448,.929,1.0,2.5,2,41.7,6.5,5.5,4.50,4.0
Clint Capela, C,ATL ,Healthy,20.0,17.0,1.5,2.0,0.5,.704,.400,0.0,0.0,2,35.7,1.0,9.5,0.00,3.5
Jaren Jackson," PF,C",MEM ,Healthy,13.0,6.3,2.0,2.0,1.3,.326,.700,1.3,2.3,3,28.5,2.3,3.3,2.70,4.0
Damian Jones, C,SAC ,Healthy,13.0,7.3,2.0,0.0,0.0,.682,.692,0.0,2.0,3,25.7,3.0,5.0,2.50,4.0
Devin Vassell," SG,SF",SAS ,Healthy,12.7,3.0,2.7,0.3,1.0,.429,.000,2.7,1.3,3,29.9,0.0,2.3,6.50,2.3
Kyle Guy," PG,SG",MIA ,Healthy,12.7,2.7,3.0,0.3,1.0,.519,.667,2.7,0.7,3,24.1,0.7,2.0,2.00,1.7
Ben McLemore," SG,SF",POR ,Healthy,19.0,2.0,0.5,0.0,0.0,.419,1.000,4.0,0.5,2,25.7,2.0,2.5,1.00,2.0
Norman Powell," SG,SF",POR ,Healthy,19.0,4.5,3.5,0.5,3.0,.464,.769,1.0,1.5,2,33.8,5.0,5.5,5.00,3.0
Carmelo Anthony," SF,PF",LAL ,Healthy,12.7,2.0,0.7,1.3,0.3,.556,1.000,2.3,0.0,3,22.1,0.3,2.7,0.00,2.7
Amir Coffey," SF,SG",LAC , G-League ,12.7,4.7,2.7,0.3,0.7,.500,.875,2.3,0.3,3,29.8,2.3,1.7,2.00,1.7
Jaden McDaniels," PF,SF",MIN ,Healthy,12.3,5.7,1.0,0.0,0.3,.556,1.000,2.0,1.7,3,28.0,0.3,3.0,3.00,3.7
Stephen Curry," PG,SG",GSW ,Healthy,18.5,4.5,9.5,1.0,0.0,.314,.889,3.5,2.5,2,33.8,4.0,2.0,8.00,3.0
Reggie Bullock," SG,SF",DAL , ACT ,12.3,3.3,2.0,0.3,1.3,.500,.800,3.0,0.3,3,28.9,1.3,1.0,3.00,0.7
Omer Yurtseven, C,MIA ,Healthy,12.3,15.3,1.3,0.7,1.7,.500,.500,0.0,1.3,3,32.5,0.3,6.0,3.00,2.7
Dwight Powell," PF,C",DAL ,Healthy,12.3,5.0,0.7,0.0,1.3,.609,1.000,0.7,0.3,3,23.9,2.3,4.0,1.00,2.0
Justin Holiday," SG,SF",IND ,Healthy,12.3,2.7,1.7,0.3,0.7,.414,.500,4.0,1.3,3,30.6,0.3,0.0,3.30,4.3
Wendell Carter, C,ORL ,Healthy,18.0,13.0,5.5,0.5,1.0,.419,.800,1.0,2.5,2,38.1,4.0,5.5,4.80,2.5
Jaxson Hayes, C,NOR ,Healthy,12.0,5.0,0.7,0.7,0.3,.636,.889,0.0,0.3,3,17.8,2.7,4.7,1.00,1.7
Gary Trent," SG,SF",TOR ,Healthy,12.0,2.0,1.7,0.0,0.7,.400,1.000,2.0,0.3,3,27.4,0.7,2.7,3.00,2.7
Franz Wagner," SG,SF",ORL ,Healthy,18.0,4.0,2.5,0.5,1.0,.482,.818,0.5,2.0,2,31.3,4.5,6.0,3.70,2.5
Luka Doncic," PG,SG",DAL ,Healthy,17.5,8.5,12.5,0.0,2.5,.406,.750,1.5,5.0,2,32.7,3.0,5.0,6.40,3.0
LaMelo Ball," PG,SG",CHA ,Healthy,17.5,3.5,1.5,0.5,0.0,.394,.571,2.5,1.5,2,27.3,2.0,4.0,2.00,2.5
Talen Horton-Tucker," SG,SF",LAL ,Healthy,11.7,4.0,3.7,0.3,1.0,.542,.889,0.3,2.0,3,26.0,2.7,4.0,5.50,1.7
Gordon Hayward," SG,SF",CHA ,Healthy,17.5,7.5,3.5,0.0,1.5,.500,.800,1.5,0.0,2,30.4,2.0,5.5,0.00,2.0
Harrison Barnes," SF,PF",SAC ,Healthy,11.7,3.3,2.0,0.7,0.3,.480,.571,2.3,1.3,3,30.1,1.3,1.7,0.00,2.0
Jaylen Nowell, SG,MIN ,Healthy,11.7,4.0,4.0,0.0,1.0,.429,.667,0.3,1.7,3,22.7,1.3,4.7,8.70,3.0
Mike Conley, PG,UTH ,Healthy,17.0,6.5,5.0,0.5,0.5,.393,.750,3.0,2.0,2,28.8,3.0,2.5,8.00,1.5
Alec Burks," SG,SF",NYK ,Healthy,11.3,4.3,2.3,0.7,3.0,.387,.800,0.7,0.3,3,28.7,2.7,3.3,4.00,3.0
Terry Rozier," PG,SG",CHA ,Healthy,17.0,4.0,2.0,0.5,1.5,.419,.667,3.0,1.0,2,28.3,1.0,3.5,1.50,3.0
Keifer Sykes," PG,SG",IND ,Healthy,11.3,2.7,3.7,0.3,0.7,.448,.667,2.0,1.7,3,28.0,0.7,2.3,7.70,2.3
Daniel Gafford," C,PF",WAS ,Healthy,17.0,9.5,1.0,2.5,0.0,.882,.667,0.0,0.0,2,28.1,2.0,7.5,0.00,2.0
Eric Bledsoe," PG,SG",LAC ,Healthy,11.3,2.3,5.0,0.7,1.3,.500,.769,1.3,4.0,3,22.7,3.3,2.0,4.80,2.0
Patrick Beverley," PG,SG",MIN ,Healthy,11.3,4.7,8.0,1.0,2.0,.375,.857,1.3,1.7,3,27.3,2.0,2.7,13.50,2.7
Herbert Jones, SF,NOR ,Healthy,11.3,5.0,3.0,2.0,2.7,.464,1.000,1.0,1.7,3,33.3,1.7,3.3,1.50,2.0
Justise Winslow," PF,PG,SF",LAC ,Healthy,11.3,5.3,2.0,1.3,1.7,.625,.571,0.0,1.0,3,21.9,1.3,5.0,0.70,2.3
Miles Bridges," SF,PF",CHA ,Healthy,16.5,8.5,3.5,1.0,2.5,.500,.750,1.0,1.0,2,33.6,1.5,6.0,7.00,2.5
Tyrese Haliburton," PG,SG",SAC ,Healthy,11.0,3.7,10.3,0.0,0.3,.462,.600,2.0,2.0,3,34.2,1.0,2.0,15.50,0.7
Tre Jones, PG,SAS ,Healthy,11.0,3.0,3.3,0.0,0.7,.520,1.000,0.3,1.0,3,24.8,2.0,4.0,5.00,1.7
Lauri Markkanen," PF,C",CLE ,Healthy,11.0,5.7,3.0,1.0,0.0,.424,1.000,1.0,1.0,3,33.5,0.7,3.7,6.00,2.3
KJ Martin," SF,PF",HOU ,Healthy,10.7,6.3,2.0,0.3,0.3,.500,1.000,0.7,1.3,3,23.6,0.7,4.0,6.00,1.7
Chris Paul, PG,PHO ,Healthy,10.7,5.3,13.0,0.0,1.0,.438,.000,1.3,2.0,3,31.8,0.0,3.3,25.00,1.7
Dorian Finney-Smith," SF,PF",DAL ,Healthy,10.7,3.7,2.3,0.7,1.0,.444,.750,1.7,1.0,3,28.8,1.0,2.3,1.00,2.3
Marcus Morris," PF,C,SF",LAC ,Healthy,16.0,4.0,2.5,0.5,0.5,.440,1.000,1.5,1.5,2,31.0,3.5,4.0,3.50,2.0
Immanuel Quickley, PG,NYK ,Healthy,10.3,3.0,2.0,0.0,0.0,.333,1.000,1.0,2.0,3,25.3,2.7,2.3,1.50,2.7
Joel Embiid," PF,C",PHI ,Healthy,31.0,15.0,10.0,2.0,1.0,.600,.857,1.0,6.0,1,29.8,6.0,11.0,1.70,2.0
Nickeil Alexander-Walker," SG,SF,PG",NOR ,Healthy,10.3,3.0,1.3,0.0,0.7,.316,.333,2.0,2.3,3,21.9,0.3,2.0,3.30,1.7
Aaron Gordon," SF,PF",DEN ,Healthy,15.5,7.0,1.5,0.5,1.5,.583,.250,0.5,2.0,2,26.9,1.0,6.5,1.70,1.5
Facundo Campazzo, PG,DEN ,Healthy,15.0,4.5,8.5,1.5,2.5,.600,.800,2.0,3.5,2,33.5,4.0,2.5,4.70,2.5
Julius Randle," PF,C",NYK ,Healthy,30.0,16.0,4.0,0.0,1.0,.600,.667,2.0,3.0,1,38.9,4.0,10.0,1.30,1.0
Otto Porter," SF,PF",GSW , OUT ,15.0,6.0,5.0,0.0,2.5,.542,.000,2.0,0.5,2,27.5,0.0,4.5,2.00,0.5
Eric Gordon," SG,SF",HOU ,Healthy,14.5,2.0,3.5,0.0,0.5,.409,.625,3.0,1.5,2,28.0,2.5,1.5,1.00,1.0
Serge Ibaka," PF,C",LAC ,Healthy,9.3,5.0,2.0,1.3,0.0,.550,1.000,1.0,1.7,3,20.0,1.0,2.7,4.50,0.7
Rudy Gay," SF,PF",UTH ,Healthy,9.3,2.7,2.0,0.3,1.0,.360,1.000,0.7,0.7,3,22.1,2.7,2.3,6.00,2.7
Josh Richardson," SG,SF",BOS ,Healthy,14.0,3.5,3.0,0.5,1.0,.450,1.000,1.5,2.0,2,32.7,3.5,3.0,3.00,2.5
Cameron Payne," PG,SG",PHO ,Healthy,9.0,1.7,4.0,0.3,0.7,.393,1.000,1.0,1.3,3,21.9,0.7,2.7,9.50,1.0
Myles Turner," PF,C",IND ,Healthy,9.0,7.7,1.7,2.0,0.7,.400,.727,1.0,1.3,3,29.3,2.7,1.7,2.00,5.0
Darius Garland," PG,SG",CLE ,Healthy,27.0,4.0,10.0,0.0,0.0,.346,1.000,3.0,1.0,1,35.5,6.0,6.0,10.00,1.0
Bismack Biyombo, C,PHO ,Healthy,13.5,6.0,2.0,2.0,1.5,.846,.625,0.0,0.0,2,23.7,2.5,5.5,0.00,2.5
Caris LeVert," SG,SF",IND , OUT ,27.0,6.0,6.0,1.0,1.0,.500,.571,1.0,3.0,1,37.0,4.0,10.0,2.00,3.0
Josh Christopher, SG,HOU ,Healthy,9.0,3.0,2.7,0.3,2.0,.276,1.000,1.0,1.3,3,22.8,2.7,1.7,3.30,1.7
Brandon Ingram," SF,PF",NOR ,Healthy,13.0,5.0,6.0,0.5,0.5,.222,.750,0.5,2.5,2,32.3,4.5,3.5,1.00,3.5
Obi Toppin," SF,PF",NYK ,Healthy,8.7,5.0,2.7,0.7,0.3,.474,.700,0.3,1.0,3,27.2,2.3,2.7,4.00,2.0
Gary Payton," PG,SG",GSW ,Healthy,13.0,4.5,0.5,0.5,3.0,.546,.000,1.0,0.0,2,29.1,0.0,5.0,0.00,1.0
Avery Bradley," SG,SF",LAL ,Healthy,8.7,2.3,1.7,0.7,1.7,.588,1.000,1.3,0.0,3,24.8,0.7,2.0,0.00,1.3
Bobby Portis," PF,C",MIL ,Healthy,13.0,10.0,0.5,0.0,0.0,.435,.000,3.0,0.5,2,25.6,0.0,2.0,1.00,3.5
Torrey Craig," SG,SF",IND , OUT ,8.3,6.0,2.0,0.7,0.7,.474,1.000,0.7,1.3,3,26.3,1.7,2.3,1.30,1.7
Marvin Bagley," PF,C",SAC ,Healthy,8.3,7.3,1.0,0.0,0.7,.379,.667,0.3,1.7,3,22.8,0.7,3.3,2.30,2.7
Marquese Chriss," PF,C",DAL ,Healthy,8.3,4.7,0.0,0.7,0.0,.688,.000,1.0,0.3,3,16.1,0.0,2.7,0.00,2.3
Steven Adams, C,MEM ,Healthy,8.3,12.0,3.7,1.0,0.3,.550,.429,0.0,1.7,3,28.7,1.0,3.7,7.70,2.0
Will Barton," SG,SF",DEN ,Healthy,12.0,4.5,6.0,0.5,1.5,.375,1.000,1.5,4.0,2,30.7,1.5,3.0,6.90,3.0
Keldon Johnson," SF,PF",SAS ,Healthy,8.0,5.7,2.3,0.0,0.7,.209,.500,1.0,3.0,3,31.7,1.0,2.0,2.30,3.7
David Nwaba," SG,SF",HOU ,Healthy,8.0,6.0,2.0,0.3,1.7,.588,.000,1.3,0.3,3,22.0,0.0,2.0,0.00,1.0
Scottie Barnes," SF,PF",TOR ,Healthy,12.0,6.5,4.0,1.0,1.0,.500,.750,1.0,2.5,2,31.2,3.0,3.0,8.00,3.0
Furkan Korkmaz," SG,SF",PHI ,Healthy,24.0,11.0,6.0,0.0,1.0,.571,1.000,3.0,0.0,1,36.2,5.0,5.0,0.00,1.0
Josh Jackson," SG,SF",DET ,Healthy,24.0,5.0,2.0,0.0,1.0,.692,1.000,5.0,0.0,1,19.5,1.0,4.0,0.00,3.0
Nicolas Claxton," C,PF",BKN ,Healthy,12.0,6.5,0.5,1.0,1.5,.750,.750,0.0,0.5,2,24.0,3.0,4.5,0.00,1.5
Luka Garza, C,DET ,Healthy,12.0,9.0,0.5,0.0,0.5,.529,.625,0.5,3.0,2,27.5,2.5,4.0,0.30,4.0
Kristaps Porzingis," PF,C",DAL , OUT ,24.0,9.0,6.0,2.0,0.0,.667,.857,2.0,2.0,1,32.7,6.0,6.0,3.00,2.0
Nassir Little, SF,POR ,Healthy,12.0,7.5,1.0,0.0,0.5,.429,.667,2.0,0.5,2,24.8,1.0,2.5,2.00,2.0
Jordan Nwora, SF,MIL ,Healthy,23.0,4.0,0.0,0.0,0.0,.818,.000,5.0,0.0,1,18.8,0.0,4.0,0.00,3.0
Lamar Stevens," SF,PF",CLE ,Healthy,7.7,2.3,1.7,0.3,0.3,.360,.625,0.0,0.7,3,24.0,1.7,3.0,1.50,1.7
Skylar Mays," PG,SG",ATL ,Healthy,11.5,2.5,1.0,0.0,2.0,.529,1.000,2.0,0.5,2,22.2,0.5,2.5,2.00,1.0
Derrick Jones," SG,SF",CHI ,Healthy,7.7,3.7,0.3,0.7,0.7,.889,.750,1.3,0.7,3,21.0,1.0,1.3,0.50,2.3
Shai Gilgeous-Alexander," PG,SG",OKC ,Healthy,23.0,4.0,4.0,1.0,2.0,.375,.750,2.0,4.0,1,34.8,3.0,7.0,1.00,3.0
Aaron Wiggins," SG,SF",OKC ,Healthy,11.5,5.0,0.5,0.0,1.0,.500,.500,2.0,1.0,2,31.6,0.5,2.5,0.00,3.0
Garrison Mathews," SG,SF",HOU ,Healthy,23.0,7.0,1.0,0.0,0.0,.600,.875,4.0,1.0,1,30.2,7.0,2.0,1.00,5.0
Evan Fournier," SG,SF",NYK ,Healthy,7.7,1.0,1.7,0.0,1.0,.269,.667,1.7,1.0,3,22.7,1.3,0.7,5.00,2.0
Ty Jerome," PG,SG",OKC ,Healthy,11.5,4.0,3.5,0.0,0.5,.391,.000,2.5,1.0,2,28.7,0.0,2.0,1.00,2.5
Davion Mitchell," SG,PG",SAC , ACT ,7.3,0.3,2.0,0.3,0.3,.417,.000,0.7,0.7,3,21.2,0.0,2.7,1.00,0.3
Garrett Temple," PG,SG,SF",NOR ,Healthy,7.3,3.3,1.7,0.0,0.7,.381,.000,2.0,0.3,3,21.4,0.0,0.7,0.00,1.0
Brandon Goodwin, PG,CLE ,Healthy,7.3,3.7,4.7,0.0,0.7,.385,.250,0.0,1.7,3,22.7,0.7,3.3,9.50,2.3
Chris Boucher," PF,C",TOR ,Healthy,7.3,6.7,0.0,1.3,1.3,.429,.833,0.0,0.0,3,21.2,3.3,2.0,0.00,2.0
Corey Kispert," SG,SF",WAS ,Healthy,11.0,4.0,0.5,0.0,0.0,.539,1.000,1.0,0.5,2,26.0,3.0,2.5,0.00,0.5
Kelly Oubre," SG,SF,PF",CHA ,Healthy,11.0,2.5,0.0,0.5,0.5,.529,.000,2.0,1.5,2,16.6,0.0,2.5,0.00,0.5
Landry Shamet," PG,SG",PHO , OUT ,10.5,0.5,2.5,0.0,2.0,.571,.000,2.5,1.0,2,23.4,0.0,1.5,1.50,1.0
Grayson Allen," SG,SF",MIL , OUT ,10.5,4.0,2.5,0.5,1.0,.320,.000,2.5,0.5,2,28.9,0.0,1.5,3.00,0.5
Tim Hardaway," SG,SF",DAL ,Healthy,10.5,3.0,1.5,0.5,0.5,.368,1.000,1.5,1.5,2,23.0,2.0,2.0,1.50,0.5
Xavier Moon, G,FA , FA ,10.5,2.5,2.5,0.5,2.0,.417,.000,0.5,1.0,2,22.3,0.0,4.5,0.50,1.0
Jusuf Nurkic, C,POR ,Healthy,21.0,12.0,5.0,0.0,1.0,.444,.714,0.0,2.0,1,26.3,5.0,8.0,2.50,4.0
Dennis Schroder, PG,BOS ,Healthy,21.0,4.0,7.0,1.0,0.0,.500,.714,2.0,2.0,1,40.4,5.0,5.0,3.50,2.0
Justin Champagnie, SF,TOR ,Healthy,7.0,2.3,0.3,0.3,0.0,.889,.000,1.7,0.3,3,9.3,0.0,1.0,1.00,1.3
James Ennis," SG,SF",LAC ,Healthy,10.0,2.5,0.0,0.5,0.5,.636,1.000,1.0,0.5,2,14.0,2.0,2.5,0.00,2.0
Grant Williams," SF,PF",BOS ,Healthy,10.0,5.0,0.5,0.5,1.5,.438,1.000,0.5,1.5,2,36.8,2.5,3.0,0.00,4.0
Taurean Prince," SF,PF",MIN ,Healthy,10.0,3.0,1.5,0.5,1.0,.571,1.000,1.5,1.5,2,17.1,0.5,2.5,1.50,1.5
Isaiah Roby," C,PF",OKC , OUT ,10.0,6.5,0.5,0.0,0.0,1.000,.500,1.5,1.5,2,19.3,0.5,2.5,1.00,1.5
Royce O'Neale," SF,PF",UTH ,Healthy,6.7,3.3,2.0,0.0,0.3,.778,.750,1.0,1.0,3,32.2,1.0,1.3,6.00,4.0
Cassius Stanley, SG,FA , FA ,19.0,3.0,1.0,1.0,0.0,.750,1.000,3.0,1.0,1,36.4,4.0,3.0,1.00,4.0
Cade Cunningham," PG,SG",DET ,Healthy,19.0,4.0,7.0,1.0,0.0,.533,.000,3.0,5.0,1,37.0,0.0,5.0,1.40,4.0
Quentin Grimes, SG,NYK ,Healthy,6.3,2.3,1.7,0.0,1.3,.400,.500,1.3,0.3,3,20.2,1.0,0.7,2.00,2.0
Oshae Brissett," SF,PF",IND ,Healthy,6.3,4.3,1.7,0.3,0.3,.292,.750,0.7,0.7,3,20.8,1.0,1.7,0.50,1.0
