Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Kristaps Porzingis," PF,C",DAL , DTD ,13.0,3.0,1.0,1.0,1.0,.222,1.000,0.0,0.0,1,23.2,9.0,2.0,0.00,1.0
Tre Mann," SG,PG",OKC ,Healthy,6.5,3.5,1.0,0.5,0.0,.455,.000,1.5,1.0,2,16.2,0.0,1.0,2.00,1.0
Moses Moody," SF,SG",GSW ,Healthy,4.3,2.7,1.0,0.7,0.3,.235,.600,0.7,0.7,3,12.4,1.0,0.7,3.00,2.0
Javonte Green," PG,SG",CHI ,Healthy,6.5,4.5,3.0,0.5,0.5,.357,1.000,0.5,0.0,2,30.7,1.0,2.0,0.00,4.0
Aleksej Pokusevski," SF,PF",OKC ,Healthy,6.5,5.0,1.0,0.5,0.0,.556,.500,1.0,1.0,2,15.2,0.5,1.5,2.00,1.5
Kentavious Caldwell-Pope," PG,SG,SF",WAS , OUT ,13.0,3.0,3.0,0.0,1.0,.357,.000,3.0,1.0,1,34.9,0.0,2.0,3.00,1.0
Jeremiah Robinson-Earl," SF,PF",OKC ,Healthy,6.0,4.5,1.0,0.0,0.5,.455,.500,0.5,1.5,2,18.0,0.5,2.0,1.50,1.5
Domantas Sabonis," PF,C",IND ,Healthy,12.0,4.0,4.0,0.0,0.0,.364,.800,0.0,2.0,1,28.5,4.0,4.0,2.00,1.0
Xavier Tillman," PF,C",MEM ,Healthy,4.0,4.7,1.0,0.3,1.0,.385,1.000,0.0,1.3,3,16.3,0.7,1.7,1.50,1.0
Yuta Watanabe," SF,PF",TOR ,Healthy,12.0,4.0,0.0,1.0,2.0,.444,.400,2.0,1.0,1,21.2,2.0,2.0,0.00,3.0
B.J. Johnson, SF,ORL ,Healthy,6.0,4.5,0.0,0.5,0.0,.385,.000,1.0,0.0,2,20.2,0.0,1.5,0.00,2.0
DeAndre Jordan, C,LAL ,Healthy,4.0,5.7,0.0,0.7,0.3,.714,.667,0.0,0.3,3,15.1,0.7,1.7,0.00,2.0
Pat Connaughton," SG,SF",MIL ,Healthy,6.0,5.0,3.0,0.5,1.5,.278,1.000,0.5,1.5,2,30.4,0.5,2.0,4.00,0.5
Trey Burke," PG,SG",DAL , OUT ,6.0,2.0,4.0,0.0,0.5,.294,1.000,0.0,0.0,2,19.4,1.0,2.5,0.00,2.5
Daniel Gafford," C,PF",WAS ,Healthy,12.0,9.0,2.0,1.0,0.0,.500,.667,0.0,0.0,1,28.2,2.0,5.0,0.00,2.0
Tony Bradley, C,CHI ,Healthy,6.0,3.5,1.5,0.5,2.0,.714,1.000,0.0,0.5,2,12.9,1.0,2.5,2.00,2.0
Montrezl Harrell," PF,C",WAS ,Healthy,11.0,6.0,3.0,0.0,0.0,.667,.667,1.0,1.0,1,19.6,2.0,3.0,3.00,3.0
Chris Boucher," PF,C",TOR ,Healthy,11.0,8.0,1.0,1.0,0.0,.500,1.000,1.0,0.0,1,23.4,2.0,3.0,0.00,0.0
Austin Rivers," PG,SG",DEN ,Healthy,11.0,3.0,1.0,0.0,0.0,.556,.000,1.0,0.0,1,17.4,0.0,4.0,0.00,1.0
Mike Muscala," PF,C",OKC , OUT ,5.5,2.0,0.5,0.0,0.0,.333,1.000,0.5,0.5,2,14.5,3.0,0.5,1.00,0.0
Deni Avdija," SG,SF,PF",WAS ,Healthy,11.0,7.0,2.0,1.0,2.0,.800,.500,2.0,2.0,1,30.4,1.0,2.0,1.00,4.0
Kent Bazemore," SG,SF",LAL , OUT ,11.0,7.0,3.0,0.0,2.0,.500,.000,3.0,0.0,1,24.1,0.0,1.0,0.00,5.0
Aleem Ford, F,ORL ,Healthy,5.0,1.0,0.0,0.0,0.5,.444,.000,1.0,1.0,2,12.3,0.0,1.0,0.00,0.0
Mychal Mulder," PG,SG",ORL , OUT ,5.0,3.0,1.0,0.0,0.5,.286,.000,1.0,2.0,2,25.9,0.0,1.0,0.70,1.5
Jarred Vanderbilt," PF,C",MIN , OUT ,5.0,13.0,1.0,1.5,2.0,.625,.000,0.0,1.5,2,34.6,0.0,2.5,2.00,3.0
Gary Trent," SG,SF",TOR , OUT ,10.0,0.0,2.0,0.0,4.0,.500,.000,2.0,1.0,1,28.8,0.0,2.0,2.00,1.0
Boban Marjanovic, C,DAL ,Healthy,10.0,2.0,0.0,0.0,0.0,.500,.667,0.0,1.0,1,7.9,2.0,4.0,0.00,2.0
Nick Richards, C,CHA ,Healthy,5.0,3.0,1.0,1.5,1.0,.571,1.000,0.0,0.0,2,9.8,1.0,2.0,0.00,1.0
Onyeka Okongwu," PF,C",ATL , G-League ,10.0,2.0,0.0,0.0,1.0,1.000,1.000,0.0,1.0,1,13.9,2.0,4.0,0.00,5.0
Myles Turner," PF,C",IND ,Healthy,9.0,7.0,1.0,2.0,1.0,.800,.000,1.0,1.0,1,21.6,0.0,3.0,1.00,3.0
Keita Bates-Diop," SF,PF",SAS ,Healthy,4.5,2.5,0.0,1.0,0.0,.800,.000,0.5,0.0,2,7.3,0.0,1.5,0.00,1.0
Taj Gibson," PF,C",NYK ,Healthy,4.5,2.5,1.0,1.0,0.5,.500,.000,0.5,0.5,2,20.3,0.0,1.5,0.00,2.0
Dean Wade," PF,C",CLE ,Healthy,9.0,5.0,3.0,0.0,2.0,.429,.000,3.0,0.0,1,22.5,0.0,0.0,0.00,1.0
Anthony Davis," PF,C",LAL , OUT ,9.0,1.0,0.0,1.0,0.0,.571,1.000,0.0,3.0,1,20.1,1.0,4.0,0.00,2.0
Kessler Edwards, SF,BKN ,Healthy,9.0,5.0,2.0,3.0,0.0,.308,.000,1.0,2.0,1,39.0,0.0,3.0,1.00,2.0
Moses Brown, C,DAL ,Healthy,4.0,1.0,0.0,0.0,0.0,.500,1.000,0.0,0.0,2,6.1,1.0,1.5,0.00,1.5
Kyle Kuzma," SF,PF",WAS ,Healthy,8.0,3.0,1.0,1.0,2.0,.333,.000,0.0,0.0,1,24.2,0.0,4.0,0.00,4.0
Isaiah Hartenstein," PF,C",LAC , OUT ,8.0,5.0,2.0,2.0,0.0,.800,.000,0.0,1.0,1,19.1,0.0,4.0,2.00,3.0
Lauri Markkanen," PF,C",CLE ,Healthy,8.0,2.0,2.0,0.0,0.0,.214,.667,0.0,2.0,1,29.2,2.0,3.0,1.00,1.0
Dennis Schroder, PG,BOS ,Healthy,8.0,3.0,1.0,0.0,0.0,.300,1.000,0.0,1.0,1,25.3,2.0,3.0,1.00,3.0
Danilo Gallinari," SF,PF",ATL , OUT ,8.0,4.0,1.0,0.0,0.0,.143,.833,1.0,0.0,1,21.6,5.0,0.0,0.00,1.0
Killian Tillie, C,MEM ,Healthy,2.7,1.0,0.0,0.0,0.7,.333,.000,0.7,0.0,3,11.3,0.0,0.3,0.00,2.7
Brandon Boston, SG,LAC ,Healthy,4.0,1.5,0.0,0.5,1.0,.308,.000,0.0,1.0,2,13.8,0.0,2.0,0.00,0.5
Rajon Rondo, PG,LAL ,Healthy,2.7,4.0,4.7,0.7,0.3,.429,.500,0.3,3.3,3,23.1,0.3,0.7,4.00,1.7
Lamar Stevens," SF,PF",CLE , OUT ,8.0,3.0,2.0,0.0,0.0,.600,1.000,1.0,1.0,1,11.9,1.0,2.0,2.00,1.0
John Konchar," SG,PG",MEM ,Healthy,2.7,1.7,1.0,0.0,0.3,.200,1.000,0.7,0.0,3,13.5,0.7,0.0,0.00,2.0
Danny Green," SG,SF",PHI , OUT ,8.0,4.0,3.0,2.0,3.0,.250,1.000,2.0,1.0,1,39.7,2.0,0.0,3.00,3.0
Nathan Knight," PF,C",MIN ,Healthy,4.0,3.0,0.0,0.5,0.0,.400,.667,0.0,0.0,2,8.5,2.0,1.0,0.00,2.0
Kevin Huerter," SG,SF",ATL ,Healthy,7.0,3.0,4.0,0.0,0.0,.333,.000,1.0,2.0,1,32.7,0.0,2.0,2.00,2.0
Cam Reddish," SG,SF",ATL ,Healthy,7.0,0.0,0.0,0.0,0.0,.400,1.000,1.0,0.0,1,15.0,2.0,1.0,0.00,0.0
OG Anunoby," SF,PF",TOR , OUT ,7.0,3.0,2.0,0.0,1.0,.375,.500,0.0,1.0,1,28.0,1.0,3.0,2.00,4.0
Theo Pinson," SF,SG",DAL ,Healthy,7.0,4.0,3.0,1.0,4.0,.286,1.000,1.0,1.0,1,21.6,2.0,1.0,3.00,1.0
Marcus Garrett," SG,SF",MIA ,Healthy,2.3,3.7,0.7,0.3,0.3,.429,.000,0.3,0.7,3,16.9,0.0,0.7,2.00,2.0
Matisse Thybulle," SG,SF",PHI ,Healthy,7.0,3.0,1.0,1.0,3.0,.600,.000,1.0,2.0,1,32.4,0.0,2.0,0.50,6.0
Justin Holiday," SG,SF",IND ,Healthy,7.0,3.0,2.0,0.0,0.0,.200,1.000,1.0,1.0,1,22.4,2.0,1.0,2.00,2.0
Malachi Flynn, PG,TOR , OUT ,7.0,1.0,2.0,0.0,0.0,.600,.000,1.0,1.0,1,14.7,0.0,2.0,2.00,3.0
Facundo Campazzo, PG,DEN ,Healthy,7.0,3.0,8.0,0.0,3.0,.600,.000,1.0,1.0,1,19.7,0.0,2.0,8.00,2.0
Admiral Schofield," SF,PF",ORL ,Healthy,3.5,0.0,1.0,0.0,0.0,.600,.000,0.5,0.0,2,11.0,0.0,1.0,0.00,0.5
Thanasis Antetokounmpo," SF,PF",MIL ,Healthy,7.0,4.0,2.0,0.0,0.0,.500,.000,1.0,3.0,1,25.2,0.0,2.0,0.70,4.0
Marquese Chriss," PF,C",DAL ,Healthy,6.0,8.0,0.0,1.0,0.0,.600,.000,0.0,0.0,1,16.4,0.0,3.0,0.00,3.0
Maxi Kleber," PF,C",DAL , OUT ,6.0,14.0,3.0,0.0,0.0,.500,.000,2.0,0.0,1,30.8,0.0,0.0,0.00,4.0
Vlatko Cancar," SF,PF",DEN , G-League ,6.0,0.0,2.0,0.0,0.0,1.000,.000,0.0,1.0,1,16.9,0.0,3.0,2.00,3.0
Nerlens Noel," PF,C",NYK , OUT ,3.0,5.5,1.5,2.5,1.5,1.000,1.000,0.0,0.5,2,24.1,1.0,1.0,2.00,3.0
Chris Chiozza, PG,GSW ,Healthy,2.0,2.0,3.3,0.0,0.7,.200,.000,0.7,2.0,3,16.8,0.0,0.0,2.30,1.7
Isaiah Jackson, PF,IND ,Healthy,6.0,4.0,0.0,0.0,1.0,.667,.500,0.0,0.0,1,12.0,2.0,2.0,0.00,0.0
James Bouknight, SG,CHA ,Healthy,3.0,1.5,2.0,0.0,0.0,.250,.500,0.5,0.0,2,11.1,0.5,0.5,0.00,1.0
Derrick Favors," C,PF",OKC ,Healthy,3.0,3.5,1.0,0.5,0.5,.429,.000,0.0,0.0,2,14.3,0.0,1.5,0.00,2.0
Will Barton," SG,SF",DEN ,Healthy,5.0,7.0,4.0,2.0,0.0,.200,.000,1.0,1.0,1,27.6,0.0,1.0,4.00,1.0
Drew Eubanks," PF,C",SAS ,Healthy,1.7,1.7,0.7,0.3,0.0,.286,.500,0.0,1.0,3,5.4,0.3,0.7,0.50,1.3
Wayne Selden," SG,SF",NYK ,Healthy,2.5,0.5,0.5,0.0,0.0,.250,.500,0.5,0.0,2,9.1,1.0,0.0,0.00,0.5
Semi Ojeleye," SF,PF",MIL ,Healthy,5.0,7.0,0.0,0.0,0.0,.143,1.000,1.0,0.0,1,17.9,2.0,0.0,0.00,1.0
Svi Mykhailiuk," SF,SG",TOR ,Healthy,5.0,3.0,0.0,0.0,0.0,.250,.000,1.0,1.0,1,16.6,0.0,1.0,0.00,2.0
Frank Ntilikina," PG,SG",DAL ,Healthy,5.0,2.0,4.0,0.0,1.0,.286,.000,1.0,2.0,1,32.2,0.0,1.0,2.00,3.0
Jalen Smith," PF,C",PHO ,Healthy,2.5,1.5,0.0,0.0,0.0,1.000,.500,0.0,0.0,2,5.9,0.5,1.0,0.00,0.0
Devon Dotson," PG,SG",CHI , OUT ,5.0,0.0,4.0,0.0,1.0,1.000,.000,1.0,1.0,1,14.3,0.0,1.0,4.00,2.0
Delon Wright," PG,SG",ATL ,Healthy,5.0,1.0,0.0,0.0,0.0,1.000,.000,1.0,3.0,1,15.3,0.0,1.0,0.00,2.0
Aaron Wiggins," SG,SF",OKC ,Healthy,2.5,2.0,1.0,0.5,0.0,.500,.000,0.5,0.0,2,12.1,0.0,0.5,0.00,0.5
Timothe Luwawu-Cabarrot," SG,SF",ATL , OUT ,5.0,2.0,2.0,0.0,1.0,.200,1.000,1.0,1.0,1,33.0,2.0,0.0,2.00,0.0
Torrey Craig," SG,SF",IND ,Healthy,5.0,0.0,1.0,0.0,0.0,.500,.000,1.0,1.0,1,15.5,0.0,1.0,1.00,2.0
Langston Galloway," PG,SG",BKN ,Healthy,4.0,4.0,3.0,0.0,0.0,.400,.000,0.0,1.0,1,22.6,0.0,2.0,3.00,0.0
Tre Jones, PG,SAS ,Healthy,1.3,3.7,2.3,0.0,0.3,.333,1.000,0.0,0.3,3,9.3,0.7,0.3,4.00,1.7
Jordan McLaughlin, PG,MIN ,Healthy,2.0,1.5,1.0,0.0,0.0,.200,.667,0.0,0.5,2,10.9,1.0,0.5,2.00,0.0
Serge Ibaka," PF,C",LAC ,Healthy,4.0,8.0,1.0,1.0,0.0,.167,.500,0.0,1.0,1,22.0,2.0,1.0,1.00,4.0
Wendell Carter, C,ORL , OUT ,4.0,4.0,1.0,1.0,0.0,.333,.000,0.0,0.0,1,10.8,0.0,2.0,0.00,1.0
Josh Okogie," SG,SF",MIN , OUT ,4.0,2.0,0.0,0.0,1.0,.000,1.000,0.0,1.0,1,13.5,4.0,0.0,0.00,2.0
Javonte Smart, G,MIL ,Healthy,2.0,2.0,2.0,1.0,0.5,.125,.000,0.0,1.5,2,30.1,0.0,1.0,2.00,1.5
Shaquille Harrison," SG,SF,PG",BKN ,Healthy,4.0,4.0,3.0,1.0,1.0,.333,.000,0.0,2.0,1,21.3,0.0,2.0,1.50,3.0
Denzel Valentine," SG,SF",CLE ,Healthy,3.0,2.0,1.0,0.0,0.0,.333,.000,1.0,1.0,1,12.4,0.0,0.0,1.00,1.0
James Ennis," SG,SF",BKN ,Healthy,3.0,4.0,0.0,1.0,1.0,.167,.000,1.0,0.0,1,12.4,0.0,0.0,0.00,0.0
Talen Horton-Tucker," SG,SF",LAL ,Healthy,3.0,2.0,1.0,0.0,0.0,.077,.500,0.0,0.0,1,31.4,1.0,1.0,0.00,1.0
Jake Layman," SF,PF",MIN ,Healthy,1.5,1.5,0.0,0.0,0.0,.200,.333,0.0,0.5,2,8.0,0.5,0.5,0.00,1.0
Rodney McGruder," SG,SF",DET ,Healthy,1.0,2.7,0.0,0.3,0.0,.333,.500,0.0,1.0,3,8.7,0.3,0.3,0.00,1.0
Udonis Haslem," PF,C",MIA ,Healthy,3.0,1.0,0.0,0.0,0.0,.333,.000,1.0,0.0,1,5.9,0.0,0.0,0.00,0.0
Mason Jones, SG,LAL , G-League ,3.0,1.0,0.0,0.0,1.0,.333,.500,0.0,1.0,1,3.2,1.0,1.0,0.00,0.0
Jeff Dowtin, PG,GSW , G-League ,2.0,5.0,3.0,1.0,0.0,.500,.000,0.0,1.0,1,17.5,0.0,1.0,3.00,1.0
Tomas Satoransky," PG,SG",NOR ,Healthy,1.0,1.5,1.5,0.0,0.5,.143,.000,0.0,0.5,2,11.6,0.0,0.5,1.00,0.0
Kelan Martin," SF,PF,SG",IND ,Healthy,2.0,4.0,1.0,0.0,0.0,.000,1.000,0.0,0.0,1,9.6,2.0,0.0,0.00,0.0
Justin Champagnie, SF,TOR , OUT ,2.0,2.0,1.0,0.0,0.0,.000,1.000,0.0,1.0,1,14.0,2.0,0.0,1.00,2.0
Zeke Nnaji," PF,C",DEN ,Healthy,2.0,0.0,2.0,0.0,2.0,.000,1.000,0.0,0.0,1,16.1,2.0,0.0,0.00,3.0
Justin Robinson, PG,SAC ,Healthy,0.7,0.3,0.7,0.0,0.0,.125,.000,0.0,0.3,3,5.0,0.0,0.3,1.00,0.7
Chaundee Brown, SF,LAL , G-League ,1.0,1.0,0.0,0.0,0.0,.143,.000,0.0,0.5,2,10.3,0.0,0.5,0.00,0.0
Jeremy Lamb," SG,SF",IND ,Healthy,2.0,5.0,0.0,0.0,0.0,.111,.000,0.0,0.0,1,15.4,0.0,1.0,0.00,0.0
Romeo Langford, SG,BOS ,Healthy,1.0,1.5,0.0,0.5,0.0,.000,1.000,0.0,0.0,2,16.2,1.0,0.0,0.00,1.5
RJ Nembhard, G,CLE , OUT ,2.0,0.0,1.0,0.0,0.0,1.000,.000,0.0,1.0,1,3.3,0.0,1.0,1.00,0.0
Aaron Holiday," PG,SG",WAS ,Healthy,2.0,0.0,1.0,0.0,0.0,.333,.000,0.0,0.0,1,4.3,0.0,1.0,0.00,0.0
Brad Wanamaker," PG,SG",IND ,Healthy,2.0,1.0,5.0,0.0,1.0,.167,.000,0.0,3.0,1,27.1,0.0,1.0,1.70,3.0
Jemerrio Jones," SG,SF",LAL ,Healthy,2.0,2.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,3.2,0.0,1.0,0.00,1.0
Goga Bitadze, C,IND ,Healthy,2.0,0.0,0.0,0.0,0.0,.333,.000,0.0,0.0,1,7.3,0.0,1.0,0.00,0.0
Lou Williams," PG,SG",ATL , OUT ,2.0,0.0,2.0,0.0,0.0,.333,.000,0.0,1.0,1,10.3,0.0,1.0,2.00,1.0
Gorgui Dieng," PF,C",ATL ,Healthy,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,3.7,0.0,1.0,0.00,0.0
Trendon Watford," SF,PF",POR ,Healthy,1.0,3.0,0.0,0.5,0.0,.500,.000,0.0,0.5,2,4.8,0.0,0.5,0.00,0.5
Rodney Hood," SG,SF",MIL ,Healthy,2.0,2.0,1.0,0.0,0.0,.167,.000,0.0,1.0,1,18.5,0.0,1.0,1.00,2.0
Robert Woodard, G,SAC , G-League ,1.0,0.5,0.0,0.0,0.0,.000,1.000,0.0,0.5,2,2.0,1.0,0.0,0.00,0.0
Jarrett Culver," PG,SG,SF",MEM , G-League ,2.0,0.0,0.0,0.0,0.0,.500,.000,0.0,0.0,1,2.2,0.0,1.0,0.00,1.0
Marko Simonovic," C,PF",CHI ,Healthy,2.0,1.0,0.0,0.0,0.0,.000,1.000,0.0,0.0,1,2.9,2.0,0.0,0.00,0.0
Trevelin Queen, G,HOU ,Healthy,1.0,0.5,0.5,0.0,0.0,.333,.000,0.0,0.0,2,3.2,0.0,0.5,0.00,0.0
Trent Forrest, SG,UTH ,Healthy,0.3,0.7,0.3,0.0,0.0,.000,.500,0.0,0.3,3,5.2,0.3,0.0,0.00,0.0
Malcolm Brogdon," PG,SG",IND ,Healthy,1.0,1.0,2.0,0.0,0.0,.000,.500,0.0,0.0,1,8.0,1.0,0.0,0.00,0.0
Isaiah Joe, SG,PHI ,Healthy,1.0,2.0,0.0,0.0,1.0,.000,.500,0.0,0.0,1,26.0,1.0,0.0,0.00,2.0
Petr Cornelie, PF,DEN , G-League ,1.0,0.0,0.0,1.0,0.0,.000,.500,0.0,0.0,1,2.9,1.0,0.0,0.00,0.0
E'Twaun Moore," PG,SG",ORL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Willie Cauley-Stein," PF,C",DAL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kevin Durant," SF,PF",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
James Johnson," PF,C,SF",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Brook Lopez, C,MIL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
James Harden," PG,SG",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kawhi Leonard," SG,SF,PF",LAC , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Davis Bertans," PF,C",WAS ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,1,7.6,0.0,0.0,0.00,1.0
Wesley Matthews," SG,SF",MIL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Dwight Howard, C,LAL ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Thaddeus Young," PF,C,SF",SAS ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Markieff Morris," PF,C",MIA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Bobby Portis," PF,C",MIL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Ed Davis," PF,C",FA , OUT ,0.0,5.0,0.0,1.0,1.0,.000,.000,0.0,0.0,1,10.2,0.0,0.0,0.00,3.0
LaMarcus Aldridge," PF,C",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
JaMychal Green," PF,C",DEN ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
C.J. Miles," SG,SF",BOS ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Zach LaVine," SG,SF",CHI , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Giannis Antetokounmpo," PF,C",MIL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Goran Dragic," PG,SG",TOR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Klay Thompson," SG,SF",GSW , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
CJ McCollum," PG,SG",POR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Reggie Bullock," SG,SF",DAL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Jabari Parker," SF,PF",BOS , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Alex Len," PF,C",SAC , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
T.J. Warren," SF,PF",IND , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Bogdan Bogdanovic," SF,PF,SG",ATL ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Jerami Grant," SF,PF",DET , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kyrie Irving," PG,SG",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Elfrid Payton, PG,PHO ,Healthy,0.0,1.0,1.0,0.0,0.0,.000,.000,0.0,6.0,1,16.0,0.0,0.0,0.20,4.0
Derrick Rose," PG,SG",NYK , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Dario Saric," PF,C",PHO , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Frank Kaminsky," C,PF",PHO , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Jimmy Butler," SF,PF,SG",MIA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Tony Snell," SG,SF",POR ,Healthy,0.0,3.0,0.0,1.0,1.0,.000,.000,0.0,1.0,1,17.5,0.0,0.0,0.00,1.0
Kelly Olynyk," PF,C",DET , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Michael Carter-Williams," PG,SG",ORL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Victor Oladipo," SG,SF",MIA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Cody Zeller, C,POR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Marcus Morris," PF,C,SF",LAC , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Garrett Temple," PG,SG,SF",NOR ,Healthy,0.0,3.0,1.5,0.0,0.0,.000,.000,0.0,2.0,2,12.5,0.0,0.0,0.50,1.0
Khem Birch," PF,C",TOR , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Spencer Dinwiddie," PG,SG",WAS ,Healthy,0.0,7.0,4.0,0.0,2.0,.000,.000,0.0,2.0,1,25.2,0.0,0.0,2.00,2.0
Khris Middleton," SF,PF,SG",MIL ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Andre Drummond, C,PHI , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Terrence Ross," SG,SF",ORL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
John Wall, PG,HOU , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Paul Millsap," PF,C",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Solomon Hill," SG,SF",ATL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Joe Harris," SG,SF",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Tyler Hall, G,NYK ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
T.J. McConnell," PG,SG",IND , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Isaiah Livers," SF,PF",DET , G-League ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Jared Butler, SG,UTH ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
