Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Lonnie Walker," SG,SF",SAS ,Healthy,17.0,3.0,2.7,0.3,1.0,.340,.800,1.7,1.3,3,28.3,4.0,4.0,7.00,2.0
Pascal Siakam," PF,C",TOR ,Healthy,25.5,8.5,7.0,0.0,2.5,.439,.857,1.5,3.0,2,41.0,6.0,7.5,5.30,4.0
Harrison Barnes," SF,PF",SAC ,Healthy,16.7,5.7,2.0,0.7,0.7,.548,.727,2.7,0.3,3,32.4,2.7,3.0,2.00,1.0
Cole Anthony, PG,ORL ,Healthy,16.7,8.3,5.7,0.7,1.0,.289,.813,2.3,2.0,3,35.0,4.3,2.7,10.30,4.0
Cade Cunningham," PG,SG",DET ,Healthy,16.3,3.7,5.3,0.7,1.3,.381,.833,2.3,4.3,3,33.2,3.3,3.0,4.60,3.3
Nikola Vucevic, C,CHI ,Healthy,16.3,6.3,3.0,0.7,1.0,.438,1.000,1.0,1.0,3,30.8,1.3,6.0,5.00,1.0
Lamar Stevens," SF,PF",CLE ,Healthy,16.3,4.7,1.3,0.3,1.7,.710,1.000,0.7,1.7,3,28.0,1.0,6.7,2.50,2.7
Anthony Edwards," SG,SF",MIN ,Healthy,23.5,3.5,5.5,1.0,1.5,.447,1.000,4.0,2.5,2,35.5,2.5,4.5,4.70,3.0
Spencer Dinwiddie," PG,SG",WAS ,Healthy,15.7,2.0,8.0,0.0,1.3,.432,.923,1.0,0.0,3,32.3,4.0,4.3,0.00,4.3
Amir Coffey," SF,SG",LAC ,Healthy,15.3,4.7,4.3,0.0,1.3,.593,.857,2.7,1.0,3,32.7,2.0,2.7,13.00,1.7
Brandon Clarke," SF,PF,C",MEM ,Healthy,15.3,9.0,1.7,2.0,0.7,.692,.667,0.0,0.3,3,23.2,3.3,6.0,3.00,1.3
Ja Morant, PG,MEM ,Healthy,22.5,4.5,7.5,1.5,0.5,.469,.700,0.5,2.5,2,34.2,7.0,7.0,6.30,0.5
Eric Gordon," SG,SF",HOU ,Healthy,22.0,2.0,3.0,0.5,0.5,.667,.750,3.5,2.0,2,29.5,4.5,3.5,3.00,1.0
Lauri Markkanen," PF,C",CLE ,Healthy,14.7,5.7,1.3,0.7,0.3,.516,1.000,2.7,0.0,3,32.4,1.3,2.7,0.00,1.7
Bryn Forbes," PG,SG",SAS ,Healthy,14.7,2.0,2.0,0.0,1.3,.417,1.000,3.3,0.7,3,25.0,1.3,1.7,2.50,2.7
Luka Doncic," PG,SG",DAL ,Healthy,21.5,12.5,9.5,0.0,1.0,.348,.800,1.5,4.5,2,35.9,4.0,6.5,4.50,1.5
Nikola Jokic," PF,C",DEN ,Healthy,21.5,15.5,7.0,0.0,1.0,.486,1.000,1.0,3.5,2,34.7,3.5,7.5,4.60,1.0
Reggie Jackson," PG,SG",LAC ,Healthy,14.3,2.3,2.3,0.0,1.3,.341,1.000,1.7,2.3,3,26.1,2.7,3.3,3.00,3.7
Mitchell Robinson, C,NYK ,Healthy,14.3,9.7,0.0,2.3,0.7,.947,.500,0.0,1.7,3,28.6,2.3,6.0,0.00,2.0
Evan Mobley," C,PF",CLE ,Healthy,14.3,7.7,4.7,1.3,1.0,.571,.429,0.0,4.0,3,37.8,1.0,6.7,3.90,2.0
Bojan Bogdanovic," SF,PF",UTH ,Healthy,14.0,4.0,1.3,0.0,0.3,.385,.778,1.7,2.3,3,35.3,2.3,3.3,2.00,1.7
Devin Booker," SG,SF,PG",PHO ,Healthy,21.0,4.5,3.0,0.0,1.5,.321,.905,2.5,4.0,2,34.7,9.5,2.0,1.60,5.0
Jarrett Allen, C,CLE ,Healthy,14.0,10.3,1.3,1.7,0.3,.643,.750,0.0,2.0,3,30.3,2.0,6.0,1.00,1.0
Coby White," PG,SG",CHI ,Healthy,14.0,2.3,1.7,0.0,0.7,.556,.857,2.0,1.3,3,25.2,2.0,3.0,1.00,2.0
Kentavious Caldwell-Pope," PG,SG,SF",WAS ,Healthy,14.0,5.3,2.3,0.7,0.3,.424,.857,2.7,1.3,3,30.2,2.0,2.0,5.50,1.0
Duncan Robinson," SG,SF",MIA ,Healthy,20.5,3.0,0.5,0.0,0.0,.464,1.000,5.5,1.0,2,30.2,2.0,1.0,0.00,1.5
Day'Ron Sharpe," PF,C",BKN ,Healthy,13.7,6.7,0.7,1.3,0.3,.679,.750,0.0,2.0,3,19.0,1.0,6.3,0.70,4.3
D'Angelo Russell," PG,SG",MIN ,Healthy,20.0,3.0,10.0,0.0,1.0,.483,1.000,4.5,1.5,2,33.3,1.5,2.5,15.00,3.5
Tyus Jones, PG,MEM ,Healthy,13.3,4.7,6.3,0.0,0.7,.571,1.000,2.0,1.3,3,23.2,0.7,3.3,16.50,1.0
Shai Gilgeous-Alexander," PG,SG",OKC ,Healthy,20.0,4.0,6.0,1.0,1.0,.417,.900,0.5,1.5,2,33.2,4.5,7.0,8.00,3.5
Justin Holiday," SG,SF",IND ,Healthy,13.0,3.7,2.0,0.3,0.7,.407,.900,2.7,1.3,3,29.4,3.0,1.0,0.80,1.7
Buddy Hield," SG,SF",SAC ,Healthy,13.0,4.7,2.0,0.3,1.3,.469,.000,3.0,1.0,3,28.4,0.0,2.0,2.00,2.3
Franz Wagner," SG,SF",ORL ,Healthy,13.0,5.0,4.3,0.3,0.3,.410,1.000,0.3,1.0,3,29.6,2.0,5.0,2.00,1.0
Jalen Green, SG,HOU ,Healthy,12.7,5.0,2.0,0.0,0.0,.361,.818,1.0,3.0,3,28.7,3.0,3.3,5.10,0.3
Josh Christopher, SG,HOU ,Healthy,12.7,2.7,2.3,0.7,1.0,.500,.625,1.7,2.7,3,21.9,1.7,3.0,2.50,1.3
Josh Jackson," SG,SF",DET ,Healthy,12.7,4.0,1.0,0.0,0.7,.441,.800,1.3,1.7,3,23.9,1.3,3.7,0.50,2.7
OG Anunoby," SF,PF",TOR ,Healthy,18.5,3.5,1.5,0.0,0.5,.438,.500,3.0,2.0,2,37.1,1.5,4.0,1.50,4.0
Patty Mills, PG,BKN , OUT ,12.3,3.0,3.3,1.0,0.0,.433,.500,3.3,1.3,3,30.8,0.3,1.0,2.30,1.0
Trey Lyles," PF,C",DET ,Healthy,12.0,7.3,2.7,0.7,0.7,.438,.833,1.0,1.0,3,24.0,1.7,3.7,6.00,2.3
Lance Stephenson," SG,SF",IND ,Healthy,12.0,5.0,7.0,0.0,2.0,.417,.500,1.3,2.0,3,26.9,0.7,3.7,16.50,2.3
Kevin Love," PF,C",CLE ,Healthy,12.0,5.7,1.3,0.7,0.0,.367,.909,1.3,2.0,3,18.5,3.3,2.3,2.00,0.0
Jakob Poeltl, C,SAS ,Healthy,12.0,9.3,3.0,2.0,1.7,.556,.546,0.0,2.0,3,30.6,2.0,5.0,5.50,4.3
Lonzo Ball," PG,SG",CHI ,Healthy,12.0,6.3,5.7,0.7,2.3,.546,.600,3.0,1.0,3,30.4,1.0,1.0,17.00,3.0
Austin Reaves, SG,LAL ,Healthy,17.5,1.5,0.0,0.5,0.0,.722,.800,2.5,0.0,2,25.2,2.0,4.0,0.00,2.0
Kevin Porter," SG,SF,PG",HOU ,Healthy,11.7,5.3,5.0,0.0,0.3,.379,.600,1.3,3.3,3,28.2,3.0,2.3,4.70,2.7
Dennis Schroder, PG,BOS ,Healthy,11.3,1.7,3.7,0.0,0.7,.435,.714,1.3,1.7,3,25.5,3.3,2.0,8.00,3.0
Bogdan Bogdanovic," SF,PF,SG",ATL ,Healthy,17.0,5.5,2.5,0.5,1.5,.467,.000,3.0,1.0,2,31.4,0.0,4.0,5.00,1.5
Trae Young, PG,ATL ,Healthy,17.0,3.0,6.0,0.5,1.5,.333,.889,1.0,3.5,2,33.3,4.0,5.0,3.60,0.0
Alec Burks," SG,SF",NYK ,Healthy,11.3,5.3,3.0,0.3,2.3,.300,1.000,2.0,0.7,3,33.4,3.3,1.0,3.00,2.3
Mike Conley, PG,UTH ,Healthy,11.3,4.0,5.3,0.0,1.0,.407,.700,1.7,1.0,3,30.1,2.3,2.0,11.50,1.7
Hamidou Diallo," SG,SF",DET ,Healthy,11.3,7.0,1.7,0.3,2.3,.484,.500,1.0,0.7,3,23.5,0.3,4.0,5.00,2.7
Aaron Gordon," SF,PF",DEN ,Healthy,17.0,9.0,1.5,0.0,0.0,.520,1.000,0.5,3.0,2,29.5,3.5,6.0,1.30,3.0
Cam Thomas, SG,BKN ,Healthy,11.3,3.7,0.7,0.0,1.3,.482,.800,1.3,2.3,3,24.1,1.3,3.0,0.30,1.0
Ziaire Williams," SF,SG",MEM ,Healthy,11.0,2.0,2.3,0.0,0.3,.482,1.000,1.7,0.7,3,25.6,0.7,2.7,5.00,2.7
Eric Paschall," PF,C",UTH ,Healthy,11.0,3.3,0.7,0.3,0.0,.706,.875,0.7,1.0,3,18.3,2.3,3.3,2.00,0.3
Jonas Valanciunas, C,NOR ,Healthy,16.5,14.5,3.0,0.5,0.5,.526,.800,0.5,3.5,2,31.0,6.0,4.5,1.60,2.0
Ben McLemore," SG,SF",POR ,Healthy,16.5,3.5,1.0,1.0,0.5,.478,.750,4.0,1.5,2,27.9,1.5,1.5,2.00,3.0
Mikal Bridges," SG,SF",PHO ,Healthy,16.0,2.0,3.5,0.0,1.0,.565,1.000,2.5,2.5,2,35.4,0.5,4.0,2.50,1.5
Immanuel Quickley, PG,NYK ,Healthy,10.7,2.3,4.3,0.3,0.3,.433,.500,1.7,1.0,3,25.5,0.3,2.7,2.00,2.7
Myles Turner," PF,C",IND ,Healthy,10.7,4.3,1.0,2.7,0.7,.448,.750,0.0,1.7,3,24.8,2.0,4.3,0.70,3.7
Julius Randle," PF,C",NYK ,Healthy,10.7,12.0,5.7,0.3,0.3,.302,.667,0.7,4.7,3,36.2,1.3,3.7,3.60,2.7
Terance Mann," SF,SG",LAC ,Healthy,10.7,5.7,1.0,0.7,0.7,.378,.500,0.7,0.7,3,29.1,0.7,4.0,2.00,1.7
Darius Garland," PG,SG",CLE ,Healthy,10.7,5.7,10.0,0.0,1.0,.306,.857,1.3,3.3,3,33.7,2.0,2.3,11.30,2.7
Jae'Sean Tate," SF,PF",HOU ,Healthy,10.7,4.7,4.0,1.7,0.7,.682,.250,0.3,1.0,3,25.6,0.3,4.7,7.50,3.3
Jalen Brunson," PG,SG",DAL ,Healthy,15.5,5.5,5.0,0.0,0.5,.636,1.000,1.0,1.0,2,32.5,0.5,6.0,10.00,0.5
Malik Beasley," PG,SG,SF",MIN ,Healthy,15.5,3.0,0.5,0.0,0.0,.500,1.000,4.5,0.0,2,25.3,1.0,0.5,0.00,1.5
Josh Richardson," SG,SF",BOS ,Healthy,10.3,1.7,2.0,1.0,0.7,.385,.875,1.3,1.0,3,32.1,2.3,2.0,4.50,1.7
Robert Williams," C,PF",BOS ,Healthy,10.3,9.3,1.7,2.7,1.7,.800,.875,0.0,0.7,3,32.6,2.3,4.0,0.50,2.7
Chimezie Metu," PF,C",SAC ,Healthy,10.3,5.0,1.7,0.7,1.3,.524,1.000,1.7,1.0,3,19.1,1.3,2.0,4.00,1.0
Luguentz Dort," SG,SF",OKC ,Healthy,15.5,5.0,1.5,0.5,0.5,.370,.889,1.5,0.0,2,31.3,4.0,3.5,0.00,2.5
Klay Thompson," SG,SF",GSW ,Healthy,15.5,3.0,2.0,1.0,0.0,.387,1.000,2.5,2.5,2,19.8,1.0,3.5,1.50,2.0
Kyrie Irving," PG,SG",BKN , OUT ,15.5,6.0,3.5,0.5,0.5,.419,1.000,2.0,2.5,2,32.2,0.5,4.5,4.00,1.0
Evan Fournier," SG,SF",NYK ,Healthy,15.5,5.0,2.5,0.0,1.0,.476,.714,3.0,1.0,2,27.4,2.5,2.0,1.00,2.5
Marvin Bagley," PF,C",SAC ,Healthy,10.0,7.7,0.3,0.3,0.3,.429,.833,0.3,0.7,3,23.8,1.7,3.7,0.00,1.7
Tobias Harris," SF,PF",PHI ,Healthy,15.0,6.0,4.5,1.0,1.0,.387,.750,1.5,2.5,2,30.8,1.5,4.5,3.70,1.5
Duane Washington, PG,IND ,Healthy,9.7,2.0,3.0,0.0,1.0,.346,.750,1.7,1.0,3,23.2,2.0,1.3,6.00,1.7
Hassan Whiteside," PF,C",UTH , OUT ,14.5,11.0,0.5,1.5,1.0,.619,.600,0.0,1.0,2,29.7,1.5,6.5,1.00,3.5
KJ Martin," SF,PF",HOU ,Healthy,9.7,5.0,1.3,1.3,0.3,.474,.778,1.3,1.3,3,22.6,2.3,1.7,3.50,1.7
Robert Covington," PF,C,SF",POR ,Healthy,14.5,5.0,1.0,3.0,3.0,.471,1.000,3.0,1.5,2,34.5,3.5,1.0,1.50,4.0
Josh Giddey," PG,SG",OKC ,Healthy,14.5,6.5,8.0,0.0,1.5,.480,.000,2.5,2.0,2,34.2,0.0,3.5,8.00,1.0
Jarred Vanderbilt," PF,C",MIN ,Healthy,14.5,12.0,3.0,1.0,2.5,.650,.429,0.0,1.5,2,28.6,1.5,6.5,4.00,3.5
Malik Monk," PG,SG",LAL ,Healthy,14.5,6.0,3.0,2.5,0.0,.385,1.000,3.5,2.5,2,29.2,1.0,1.5,2.50,3.0
Alex Len," PF,C",SAC ,Healthy,9.3,7.7,1.3,0.3,0.3,.400,1.000,0.0,1.3,3,21.6,1.3,4.0,2.00,2.3
Jeff Green," SF,PF",DEN ,Healthy,14.0,2.5,0.5,0.0,0.5,.423,.625,0.5,2.0,2,21.8,2.5,5.0,1.00,1.5
Deandre Ayton, C,PHO ,Healthy,14.0,8.5,0.5,1.0,0.0,.750,1.000,0.0,1.0,2,31.0,5.0,4.5,0.00,2.5
Caleb Martin, G,MIA ,Healthy,14.0,7.0,0.5,0.0,0.5,.500,.000,2.0,2.0,2,31.3,0.0,4.0,1.00,1.5
Montrezl Harrell," PF,C",WAS ,Healthy,14.0,7.5,1.5,0.5,0.0,.688,.667,0.0,0.0,2,22.3,3.0,5.5,0.00,0.0
Jusuf Nurkic, C,POR ,Healthy,14.0,12.0,6.0,0.5,1.5,.400,.636,0.5,3.5,2,35.7,3.5,4.5,3.30,3.0
Maxi Kleber," PF,C",DAL ,Healthy,13.5,4.5,1.0,1.0,0.0,.429,.000,4.5,1.0,2,33.3,0.0,0.0,0.00,3.0
Herbert Jones, SF,NOR ,Healthy,13.5,1.0,1.0,0.5,0.5,.529,.833,2.0,1.0,2,30.9,2.5,2.5,0.50,3.5
Cedi Osman," SF,PF",CLE ,Healthy,9.0,2.0,1.3,0.0,1.3,.333,.600,1.0,0.3,3,27.1,2.0,2.0,1.00,2.0
Joshua Primo, SG,SAS ,Healthy,9.0,1.7,3.7,0.7,0.7,.333,.750,1.3,2.0,3,30.8,1.0,2.0,6.50,0.7
Nassir Little, SF,POR ,Healthy,13.0,4.0,2.0,1.5,0.5,.318,.875,2.5,0.0,2,36.5,3.5,1.0,0.00,2.0
Jordan Poole," PG,SG",GSW ,Healthy,13.0,1.5,2.0,1.5,0.0,.391,1.000,1.5,1.0,2,23.3,2.5,3.0,4.00,0.5
Furkan Korkmaz," SG,SF",PHI ,Healthy,13.0,3.0,1.5,0.0,0.5,.529,1.000,2.0,1.0,2,27.5,2.0,2.5,1.00,1.0
Austin Rivers," PG,SG",DEN ,Healthy,13.0,5.0,1.5,0.0,1.5,.471,.667,3.0,2.0,2,30.6,2.0,1.0,1.50,3.0
Daniel Gafford," C,PF",WAS ,Healthy,8.7,5.0,1.3,1.7,0.3,.867,.000,0.0,0.3,3,22.2,0.0,4.3,1.00,2.7
Keita Bates-Diop," SF,PF",SAS ,Healthy,8.3,6.3,1.0,0.3,0.3,.500,.000,1.0,1.3,3,28.5,0.0,2.7,0.00,2.7
Nicolas Batum," SF,PF,SG",LAC ,Healthy,8.3,4.7,2.0,0.7,1.0,.429,.000,2.3,1.0,3,25.3,0.0,0.7,6.00,2.7
John Collins," PF,C",ATL ,Healthy,12.5,9.0,1.0,0.0,0.5,.500,.571,1.5,2.5,2,33.4,2.0,3.0,0.50,2.5
Corey Kispert," SG,SF",WAS ,Healthy,8.3,3.0,1.3,0.7,0.0,.600,1.000,1.7,1.0,3,23.3,0.7,1.3,4.00,1.3
Max Strus," SG,SF",MIA ,Healthy,12.5,3.0,0.5,0.0,0.0,.500,1.000,3.5,1.5,2,18.0,1.0,0.5,0.00,1.5
Chris Paul, PG,PHO ,Healthy,12.0,2.0,9.5,0.0,3.0,.450,.800,1.0,3.0,2,32.7,2.0,3.5,7.80,3.0
Cory Joseph, PG,DET ,Healthy,12.0,3.0,4.5,0.0,1.0,.583,1.000,2.5,0.5,2,24.5,2.5,1.0,5.00,2.5
Bobby Portis," PF,C",MIL ,Healthy,12.0,12.0,1.5,0.0,1.0,.458,.500,0.5,3.0,2,36.0,0.5,5.0,1.30,4.0
Darius Bazley," SF,PF",OKC ,Healthy,12.0,7.0,0.5,2.0,0.0,.625,1.000,1.0,1.5,2,27.1,1.0,4.0,0.00,1.5
P.J. Tucker," PF,C,SF",MIA ,Healthy,11.5,7.0,2.5,0.0,2.0,.474,.000,2.5,0.5,2,28.3,0.0,2.0,3.00,2.5
Brandon Boston, SG,LAC ,Healthy,7.7,4.0,1.0,0.3,0.3,.348,.857,0.3,0.3,3,20.5,2.0,2.3,1.00,0.3
Isaiah Stewart," PF,C",DET ,Healthy,7.7,7.0,1.0,3.0,0.0,.500,.600,0.0,2.0,3,23.6,1.0,3.3,1.50,2.3
Eric Bledsoe," PG,SG",LAC ,Healthy,7.7,1.3,5.7,0.3,2.0,.423,.000,0.3,1.3,3,23.9,0.0,3.3,12.50,1.0
Cody Martin," SG,SF",CHA ,Healthy,7.7,4.0,2.7,0.0,2.0,.700,1.000,1.0,1.3,3,26.3,2.0,1.3,7.00,1.0
Andrew Wiggins," SG,SF",GSW ,Healthy,11.5,3.0,1.5,0.0,0.5,.381,1.000,1.5,2.0,2,33.8,2.0,2.5,0.50,2.0
Talen Horton-Tucker," SG,SF",LAL ,Healthy,11.0,1.5,1.0,0.5,0.0,.474,.000,2.0,3.5,2,19.1,0.0,2.5,0.60,3.0
Quentin Grimes, SG,NYK ,Healthy,7.3,2.7,2.3,0.7,0.3,.421,.000,2.0,0.7,3,24.8,0.0,0.7,3.00,1.7
Kyle Anderson," SF,PF",MEM ,Healthy,11.0,5.5,5.0,1.5,2.5,.526,1.000,0.0,1.5,2,26.5,1.0,5.0,9.00,1.0
Gary Payton," PG,SG",GSW ,Healthy,11.0,5.5,0.5,0.0,2.5,.769,.000,1.0,0.0,2,21.1,0.0,4.0,0.00,4.5
Jae Crowder," SF,PF",PHO ,Healthy,11.0,5.0,2.0,0.0,3.0,.400,.500,2.5,1.0,2,30.7,0.5,1.5,1.50,0.0
Devonte' Graham," PG,SG",NOR ,Healthy,11.0,2.0,4.0,0.0,0.5,.350,.800,2.0,2.0,2,31.7,2.0,1.5,4.00,1.5
Wesley Matthews," SG,SF",MIL ,Healthy,11.0,2.5,1.5,0.0,1.5,.471,.000,3.0,0.0,2,31.6,0.0,1.0,0.00,1.5
Kyle Lowry, PG,MIA ,Healthy,11.0,4.0,9.0,0.0,1.5,.368,.833,1.5,2.0,2,31.3,2.5,2.0,9.00,3.5
Tim Hardaway," SG,SF",DAL ,Healthy,11.0,3.5,2.0,0.0,2.0,.429,1.000,1.0,0.5,2,28.5,1.0,3.5,1.00,2.5
Oshae Brissett," SF,PF",IND ,Healthy,7.0,6.0,0.3,1.3,0.3,.400,.667,1.0,0.3,3,26.1,0.7,1.7,0.00,3.3
Chuma Okeke, PF,ORL ,Healthy,7.0,6.7,2.7,0.7,1.7,.250,1.000,1.3,0.0,3,29.6,1.0,1.0,0.00,1.3
Raul Neto," PG,SG",WAS ,Healthy,7.0,3.0,2.7,0.0,0.3,.308,1.000,0.0,1.3,3,21.8,1.7,2.7,5.50,1.3
Royce O'Neale," SF,PF",UTH ,Healthy,7.0,6.0,2.3,0.7,2.0,.667,.000,1.7,0.7,3,36.4,0.0,1.0,4.00,3.0
Ayo Dosunmu," PG,SG",CHI ,Healthy,7.0,1.0,1.0,0.7,0.0,.438,.800,1.0,1.0,3,24.6,1.3,1.3,0.50,2.3
Josh Hart," SG,SF",NOR ,Healthy,21.0,9.0,5.0,0.0,1.0,.571,.667,1.0,3.0,1,36.0,4.0,7.0,1.70,4.0
Jordan Nwora, SF,MIL ,Healthy,10.5,3.0,1.5,0.5,1.0,.381,.000,2.5,1.0,2,29.8,0.0,1.5,3.00,1.0
Marcus Smart," PG,SG",BOS , DTD ,10.5,3.0,1.5,0.0,2.5,.350,1.000,2.0,3.0,2,24.0,1.5,1.5,2.20,1.5
Daniel Theis," PF,C",HOU ,Healthy,10.0,3.0,1.0,0.5,1.0,.636,.500,2.0,0.5,2,18.9,1.0,1.5,1.00,2.5
Rajon Rondo, PG,CLE , DTD ,10.0,3.5,5.5,0.0,1.0,.533,.000,2.0,3.0,2,24.2,0.0,2.0,3.70,1.5
Kessler Edwards, SF,BKN ,Healthy,6.7,3.0,0.3,0.7,1.7,.444,.000,1.3,1.3,3,18.7,0.0,1.3,1.00,2.3
Nickeil Alexander-Walker," SG,SF,PG",NOR ,Healthy,10.0,1.5,4.0,0.5,0.5,.500,.600,1.5,2.5,2,22.7,1.5,2.0,3.50,2.5
Serge Ibaka," PF,C",LAC ,Healthy,6.7,4.3,0.7,0.7,0.3,.529,.000,0.7,1.3,3,16.9,0.0,2.3,0.70,1.7
Bradley Beal," SG,SF",WAS , OUT ,20.0,6.0,7.0,1.0,0.0,.318,.750,3.0,2.0,1,36.6,3.0,4.0,3.50,3.0
Keifer Sykes," PG,SG",IND ,Healthy,6.7,2.3,2.7,0.0,1.0,.421,1.000,0.7,1.3,3,19.6,0.7,2.0,3.50,1.7
Omer Yurtseven, C,MIA ,Healthy,10.0,13.0,7.0,0.5,1.0,.471,.800,0.0,2.5,2,31.4,2.0,4.0,6.00,3.5
Chris Boucher," PF,C",TOR ,Healthy,9.5,12.0,0.5,2.0,1.0,.429,.700,0.0,1.5,2,32.6,3.5,3.0,1.00,2.5
