Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Bryn Forbes," PG,SG",SAS ,Healthy,4.5,1.0,1.0,0.0,0.5,.154,1.000,0.0,0.0,2,14.1,2.5,1.0,0.00,0.5
Dejounte Murray," PG,SG",SAS , OUT ,9.0,6.0,13.0,2.0,2.0,.188,1.000,1.0,0.0,1,32.4,2.0,2.0,0.00,1.0
Justin Anderson, SF,CLE ,Healthy,4.5,3.0,3.0,0.0,0.5,.429,1.000,0.5,1.0,2,22.3,1.0,1.0,2.00,2.0
Tim Frazier," PG,SG",ORL ,Healthy,3.0,2.3,2.7,0.0,0.0,.200,.500,0.7,1.3,3,16.6,0.3,0.3,2.30,2.7
Cassius Stanley, SG,DET ,Healthy,9.0,3.0,1.0,1.0,2.0,.600,1.000,1.0,1.0,1,19.4,2.0,2.0,1.00,2.0
KZ Okpala, SF,MIA ,Healthy,4.5,1.0,1.5,0.5,0.0,.571,.000,0.5,0.5,2,13.6,0.0,1.5,2.00,1.0
Trey Murphy," SG,SF",NOR ,Healthy,3.0,3.0,1.0,0.0,0.3,.188,1.000,0.7,0.0,3,16.6,0.3,0.3,0.00,0.3
Richaun Holmes," PF,C",SAC ,Healthy,4.5,5.0,1.0,1.5,0.5,.400,.500,0.0,0.5,2,19.0,0.5,2.0,1.00,4.5
Joshua Primo, SG,SAS , G-League ,4.5,2.5,2.0,0.0,0.5,.429,.000,1.5,1.0,2,9.8,0.0,0.0,1.00,1.5
Tremont Waters, PG,TOR ,Healthy,4.0,2.0,3.5,0.0,2.0,.250,.000,1.0,2.0,2,20.9,0.0,0.5,1.50,1.0
Isaiah Roby," C,PF",OKC ,Healthy,8.0,6.0,1.0,1.0,1.0,.429,.500,1.0,2.0,1,21.9,1.0,2.0,0.50,1.0
Xavier Tillman," PF,C",MEM ,Healthy,2.7,3.3,0.7,0.7,1.7,.333,.000,0.0,0.7,3,10.8,0.0,1.3,0.50,0.3
Jevon Carter," PG,SG",BKN ,Healthy,4.0,3.0,0.5,0.5,0.5,.250,.000,1.0,1.0,2,12.8,0.0,0.5,1.00,0.0
Charles Bassey, C,PHI ,Healthy,4.0,4.5,1.5,0.5,0.5,.750,1.000,0.0,1.0,2,9.4,1.0,1.5,1.00,1.0
Greg Brown, PF,POR ,Healthy,8.0,3.0,0.0,0.0,0.0,.750,1.000,0.0,2.0,1,11.9,2.0,3.0,0.00,3.0
Nick Richards, C,CHA ,Healthy,4.0,1.5,1.0,0.5,0.0,.667,.000,0.0,0.5,2,9.3,0.0,2.0,1.00,1.0
Devontae Cacok," PF,C",SAS , OUT ,4.0,0.5,0.0,0.5,0.5,.667,.000,0.0,0.5,2,4.7,0.0,2.0,0.00,1.5
Darius Bazley," SF,PF",OKC , OUT ,8.0,10.0,1.0,1.0,1.0,.333,1.000,1.0,1.0,1,17.7,1.0,2.0,1.00,0.0
Drew Eubanks," PF,C",SAS ,Healthy,2.7,3.7,0.3,0.7,0.0,.333,.571,0.0,0.7,3,5.5,1.3,0.7,0.00,0.7
Maurice Harkless," SF,PF",SAC ,Healthy,8.0,2.0,0.0,3.0,0.0,.750,1.000,1.0,1.0,1,18.2,1.0,2.0,0.00,1.0
Brandon Williams, G,POR ,Healthy,7.0,0.0,0.0,0.0,0.0,1.000,.600,0.0,0.0,1,6.8,3.0,2.0,0.00,0.0
Ty Jerome," PG,SG",OKC ,Healthy,3.5,1.0,2.5,0.0,0.5,.250,.000,0.5,2.0,2,15.2,0.0,1.0,2.50,1.5
CJ Elleby," SF,SG",POR ,Healthy,7.0,4.0,2.0,0.0,2.0,.286,1.000,1.0,0.0,1,25.7,2.0,1.0,0.00,5.0
Freddie Gillespie," SF,C,PF",ORL ,Healthy,2.3,3.7,0.3,1.0,0.0,.750,.500,0.0,0.7,3,11.7,0.3,1.0,0.00,2.0
Jared Harper, PG,NOR , G-League ,3.5,0.5,1.5,0.5,0.0,.429,.000,0.5,0.5,2,5.2,0.0,1.0,3.00,1.0
Moritz Wagner," PF,C",ORL ,Healthy,7.0,1.0,1.0,1.0,0.0,.286,1.000,1.0,0.0,1,10.8,2.0,1.0,0.00,3.0
Dalano Banton," SF,PG",TOR , OUT ,7.0,3.0,6.0,0.0,0.0,.250,.000,1.0,3.0,1,23.5,0.0,2.0,2.00,1.0
Daniel Oturu, C,TOR ,Healthy,3.5,2.0,0.0,1.0,0.0,.500,.600,0.0,0.0,2,12.8,1.5,1.0,0.00,0.5
Daniel Theis," PF,C",HOU ,Healthy,6.0,4.0,1.0,0.0,0.0,.375,.000,0.0,1.0,1,21.8,0.0,3.0,1.00,0.0
Jericho Sims," C,PF",NYK , OUT ,6.0,6.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,22.1,0.0,3.0,0.00,1.0
Marcus Garrett," SG,SF",MIA ,Healthy,2.0,3.0,0.3,0.3,1.3,.167,.667,0.0,0.0,3,18.9,0.7,0.7,0.00,2.3
Kevin Pangos, G,CLE ,Healthy,3.0,0.5,4.0,0.0,0.5,.222,.000,1.0,0.0,2,12.6,0.0,0.0,0.00,0.5
Craig Sword, G,WAS ,Healthy,6.0,0.0,1.0,0.0,3.0,.750,.000,0.0,1.0,1,14.3,0.0,3.0,1.00,5.0
Justise Winslow," PF,PG,SF",LAC ,Healthy,3.0,5.0,1.0,0.0,0.0,.375,.000,0.0,0.0,2,11.3,0.0,1.5,0.00,1.5
Dwight Howard, C,LAL ,Healthy,3.0,6.0,1.0,1.0,0.0,.333,.667,0.0,0.5,2,14.0,2.0,0.5,0.00,2.0
Malachi Flynn, PG,TOR , G-League ,6.0,4.0,3.0,0.0,0.0,.167,.000,2.0,1.0,1,32.3,0.0,0.0,3.00,1.0
Lance Stephenson," SG,SF",ATL ,Healthy,2.0,1.7,1.0,0.0,0.0,.500,.000,0.0,0.7,3,9.6,0.0,1.0,3.00,2.0
Goga Bitadze, C,IND ,Healthy,6.0,2.0,0.0,1.0,0.0,.600,.000,0.0,2.0,1,10.6,0.0,3.0,0.00,1.0
Tony Snell," SG,SF",POR ,Healthy,6.0,1.0,1.0,0.0,0.0,.667,.000,2.0,0.0,1,16.6,0.0,0.0,0.00,3.0
Isaac Okoro," SG,SF",CLE ,Healthy,6.0,2.0,3.0,0.0,1.0,.333,.500,0.0,3.0,1,30.6,2.0,2.0,1.00,5.0
Tre Scott, F,CLE ,Healthy,6.0,2.0,0.0,1.0,1.0,.500,.000,0.0,0.0,1,9.4,0.0,3.0,0.00,2.0
Quinndary Weatherspoon, SG,GSW ,Healthy,6.0,1.0,0.0,1.0,1.0,1.000,.000,0.0,1.0,1,14.0,0.0,3.0,0.00,4.0
Tyler Cook," PF,C",CHI , G-League ,3.0,4.5,0.0,0.5,0.0,.750,.000,0.0,0.5,2,14.4,0.0,1.5,0.00,2.0
Immanuel Quickley, PG,NYK , OUT ,6.0,0.0,4.0,0.0,1.0,.400,.000,2.0,0.0,1,14.7,0.0,0.0,0.00,0.0
Chuma Okeke, PF,ORL ,Healthy,6.0,1.0,0.0,0.0,1.0,.333,.000,0.0,1.0,1,16.8,0.0,3.0,0.00,4.0
Paul Watson, PG,OKC , G-League ,5.0,4.0,2.0,0.0,2.0,.400,.000,1.0,0.0,1,22.3,0.0,1.0,0.00,3.0
Jordan Nwora, SF,MIL ,Healthy,5.0,8.0,0.0,1.0,2.0,.333,.000,1.0,0.0,1,27.7,0.0,1.0,0.00,0.0
Raul Neto," PG,SG",WAS , OUT ,5.0,0.0,3.0,0.0,1.0,.333,.000,1.0,2.0,1,19.4,0.0,1.0,1.50,3.0
Louis King," PF,SF",SAC , OUT ,5.0,1.0,0.0,0.0,0.0,.500,.000,1.0,0.0,1,3.0,0.0,1.0,0.00,1.0
DeAndre Jordan, C,LAL ,Healthy,5.0,4.0,0.0,0.0,0.0,.667,.500,0.0,0.0,1,6.6,1.0,2.0,0.00,0.0
Juancho Hernangomez," PF,C,SF",BOS ,Healthy,2.5,4.0,1.0,1.0,0.0,.125,.500,0.5,0.0,2,15.7,1.0,0.0,0.00,1.5
James Bouknight, SG,CHA ,Healthy,5.0,1.0,1.0,0.0,0.0,.500,.000,1.0,0.0,1,5.2,0.0,1.0,0.00,2.0
Gabriel Deck, SF,OKC , G-League ,5.0,1.0,2.0,0.0,0.0,1.000,.000,1.0,0.0,1,10.8,0.0,1.0,0.00,0.0
Paul Reed," SF,PF",PHI ,Healthy,1.7,2.3,0.7,0.3,0.3,.500,.500,0.0,0.3,3,10.4,1.0,0.3,0.00,1.7
Joe Wieskamp," SG,SF",SAS , G-League ,2.5,0.5,0.5,1.0,0.0,.667,.500,0.0,0.0,2,4.8,0.5,1.0,0.00,0.5
Juwan Morgan, F,TOR ,Healthy,5.0,4.0,1.0,0.0,0.0,.667,.000,1.0,0.0,1,27.4,0.0,1.0,0.00,3.0
Josh Okogie," SG,SF",MIN ,Healthy,2.5,2.5,0.0,1.0,0.5,.500,.000,0.5,1.0,2,10.4,0.0,0.5,0.00,1.5
Langston Galloway," PG,SG",BKN ,Healthy,2.5,1.5,1.0,0.0,0.0,.333,.000,0.5,1.5,2,13.3,0.0,0.5,1.50,2.5
Isaiah Joe, SG,PHI ,Healthy,2.5,1.5,0.5,0.5,0.0,.000,1.000,0.0,0.0,2,10.0,2.5,0.0,0.00,0.5
Alize Johnson," SF,PF",WAS ,Healthy,4.0,8.0,0.0,0.0,0.0,.400,.000,0.0,3.0,1,9.5,0.0,2.0,0.00,0.0
Josh Jackson," SG,SF",DET ,Healthy,4.0,3.0,1.0,0.0,2.0,.250,.000,0.0,2.0,1,21.3,0.0,2.0,0.50,2.0
Tre Mann," SG,PG",OKC ,Healthy,4.0,1.0,2.0,0.0,0.0,.250,.000,0.0,0.0,1,18.3,0.0,2.0,0.00,0.0
Olivier Sarr, C,OKC ,Healthy,4.0,5.0,0.0,2.0,0.0,.333,1.000,0.0,0.0,1,11.8,2.0,1.0,0.00,1.0
RJ Nembhard, G,CLE , OUT ,4.0,1.0,6.0,0.0,0.0,.500,.000,0.0,0.0,1,12.0,0.0,2.0,0.00,1.0
Anthony Gill," SF,PF",WAS , DTD ,2.0,1.0,1.0,0.0,0.0,.667,.000,0.0,0.5,2,3.9,0.0,1.0,2.00,0.5
Damyean Dotson, SG,NYK ,Healthy,4.0,1.0,1.0,0.0,0.0,.500,.000,0.0,0.0,1,16.4,0.0,2.0,0.00,0.0
Chaundee Brown, SF,ATL ,Healthy,4.0,9.0,0.0,0.0,2.0,.143,1.000,0.0,0.0,1,30.3,2.0,1.0,0.00,4.0
Nicolas Batum," SF,PF,SG",LAC , OUT ,4.0,4.0,1.0,0.0,0.0,.333,.000,0.0,1.0,1,30.0,0.0,2.0,1.00,0.0
Luke Kornet, C,CLE ,Healthy,4.0,3.0,0.0,1.0,0.0,.200,.667,0.0,0.0,1,12.9,2.0,1.0,0.00,1.0
Jalen Johnson, SF,ATL ,Healthy,2.0,3.5,0.0,0.0,0.0,.500,.000,0.0,1.0,2,9.9,0.0,1.0,0.00,1.0
Elfrid Payton, PG,PHO ,Healthy,2.0,2.0,0.5,0.0,0.5,.400,.000,0.0,1.5,2,7.8,0.0,1.0,0.50,1.5
Malcolm Hill, F,ATL ,Healthy,2.0,1.5,0.0,0.0,0.5,.000,1.000,0.0,0.0,2,8.2,2.0,0.0,0.00,1.0
Deividas Sirvydis, SF,DET ,Healthy,3.0,3.0,1.0,1.0,2.0,.125,.000,1.0,0.0,1,17.6,0.0,0.0,0.00,3.0
Garrison Mathews," SG,SF",HOU , OUT ,3.0,1.0,2.0,0.0,1.0,.200,.000,1.0,2.0,1,28.1,0.0,0.0,1.00,4.0
Tacko Fall, C,CLE , G-League ,3.0,7.0,2.0,2.0,0.0,.500,.500,0.0,1.0,1,11.2,1.0,1.0,2.00,1.0
Sam Hauser," PF,SF",BOS , OUT ,3.0,1.0,0.0,0.0,0.0,.250,.000,1.0,0.0,1,10.7,0.0,0.0,0.00,0.0
Robert Woodard, G,SAC , G-League ,3.0,0.0,0.0,0.0,0.0,1.000,.000,1.0,0.0,1,3.0,0.0,0.0,0.00,2.0
Emmanuel Mudiay, PG,SAC ,Healthy,3.0,0.0,2.0,0.0,1.0,.000,.750,0.0,1.0,1,3.0,3.0,0.0,2.00,0.0
Patrick Beverley," PG,SG",MIN ,Healthy,3.0,7.0,7.0,0.0,1.0,.000,.500,0.0,2.0,1,29.4,3.0,0.0,3.50,3.0
Myles Powell, SG,PHI ,Healthy,3.0,1.0,0.0,0.0,0.0,.500,.000,1.0,0.0,1,3.6,0.0,0.0,0.00,1.0
Cameron McGriff, F,POR ,Healthy,3.0,2.0,1.0,0.0,0.0,.200,.000,1.0,0.0,1,12.6,0.0,0.0,0.00,1.0
Charlie Brown," SF,SG",DAL ,Healthy,1.0,0.5,0.5,0.0,1.0,.250,.000,0.0,0.0,2,6.7,0.0,0.5,0.00,1.0
Tyrell Terry, PG,MEM ,Healthy,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,3.0,0.0,1.0,0.00,1.0
Mason Jones, SG,LAL , G-League ,2.0,1.0,0.0,0.0,0.0,.200,.000,0.0,0.0,1,5.7,0.0,1.0,0.00,1.0
Carlik Jones, PG,DAL ,Healthy,1.0,1.0,2.0,0.0,0.0,.000,1.000,0.0,1.0,2,6.9,1.0,0.0,4.00,0.0
Xavier Moon, G,LAC ,Healthy,2.0,1.0,1.0,0.0,1.0,.500,.000,0.0,0.0,1,12.0,0.0,1.0,0.00,0.0
Isaiah Thomas, PG,DAL ,Healthy,2.0,3.0,1.0,1.0,0.0,.200,.000,0.0,0.0,1,21.4,0.0,1.0,0.00,2.0
Jarron Cumberland, G,POR ,Healthy,2.0,3.0,1.0,0.0,0.0,1.000,.000,0.0,0.0,1,6.5,0.0,1.0,0.00,2.0
Joel Ayayi," SG,SF",WAS , G-League ,2.0,1.0,1.0,0.0,0.0,.200,.000,0.0,0.0,1,4.1,0.0,1.0,0.00,0.0
Kelan Martin," SF,PF,SG",IND ,Healthy,1.0,0.5,0.0,0.0,0.5,.250,.000,0.0,0.0,2,4.7,0.0,0.5,0.00,0.5
Jahmi'us Ramsey," SG,PG",SAC , G-League ,2.0,0.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,3.0,0.0,1.0,0.00,0.0
Aleksej Pokusevski," SF,PF",OKC , OUT ,1.0,0.5,1.0,0.5,0.5,.250,.000,0.0,0.5,2,10.1,0.0,0.5,1.00,0.5
Paul Millsap," PF,C",BKN ,Healthy,1.0,1.0,1.0,0.5,0.0,.333,.000,0.0,0.0,2,7.9,0.0,0.5,0.00,1.5
James Ennis," SG,SF",LAC ,Healthy,2.0,1.0,0.0,0.0,0.0,1.000,.000,0.0,0.0,1,1.3,0.0,1.0,0.00,0.0
Moses Moody," SF,SG",GSW , OUT ,2.0,1.0,1.0,0.0,1.0,.500,.000,0.0,1.0,1,10.9,0.0,1.0,1.00,1.0
Brad Wanamaker," PG,SG",IND ,Healthy,1.0,1.0,0.5,0.0,0.0,.000,1.000,0.0,1.0,2,8.9,1.0,0.0,0.00,0.5
Darren Collison," PG,SG",LAL ,Healthy,1.0,2.0,1.0,0.0,0.0,.200,.000,0.0,0.0,2,13.3,0.0,0.5,0.00,2.0
Chris Chiozza, PG,GSW ,Healthy,0.7,0.3,1.0,0.0,0.3,.100,.000,0.0,0.7,3,10.7,0.0,0.3,1.00,0.0
Kai Jones," C,PF",CHA ,Healthy,2.0,1.0,0.0,0.0,0.0,1.000,.000,0.0,1.0,1,2.9,0.0,1.0,0.00,0.0
Usman Garuba, PF,HOU ,Healthy,2.0,4.0,0.0,1.0,0.0,.250,.000,0.0,0.0,1,12.5,0.0,1.0,0.00,2.0
Duane Washington, PG,IND ,Healthy,2.0,2.0,2.0,0.0,0.0,.333,.000,0.0,1.0,1,10.7,0.0,1.0,2.00,0.0
Wes Iwundu," SG,SF,PF",ATL ,Healthy,2.0,5.0,0.0,0.0,0.0,.200,.000,0.0,1.0,1,23.3,0.0,1.0,0.00,2.0
JT Thor, PF,CHA ,Healthy,2.0,2.0,0.0,0.0,0.0,.000,1.000,0.0,1.0,1,3.8,2.0,0.0,0.00,0.0
Jemerrio Jones," SG,SF",LAL ,Healthy,2.0,1.0,0.0,0.0,1.0,.500,.000,0.0,0.0,1,11.6,0.0,1.0,0.00,1.0
Jaden Springer," SG,PG",PHI , G-League ,2.0,2.0,0.0,2.0,0.0,1.000,.000,0.0,1.0,1,3.6,0.0,1.0,0.00,0.0
George King," SG,SF",DAL ,Healthy,0.3,1.7,0.0,0.0,0.0,.000,.500,0.0,0.3,3,5.8,0.3,0.0,0.00,1.0
Andre Iguodala," SG,SF,PF",GSW ,Healthy,1.0,4.0,4.0,0.0,0.0,.000,.500,0.0,3.0,1,23.9,1.0,0.0,1.30,0.0
Dewayne Dedmon, C,MIA , OUT ,1.0,1.0,0.0,0.0,0.0,.000,.500,0.0,0.0,1,5.3,1.0,0.0,0.00,0.0
Cody Martin," SG,SF",CHA ,Healthy,1.0,4.0,3.0,0.0,2.0,.000,.500,0.0,0.0,1,22.3,1.0,0.0,0.00,0.0
Kawhi Leonard," SG,SF,PF",LAC , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Alex Len," PF,C",SAC ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Ed Davis," PF,C",FA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Danny Green," SG,SF",PHI , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Reggie Bullock," SG,SF",DAL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Ben McLemore," SG,SF",POR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kelly Olynyk," PF,C",DET , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Robert Covington," PF,C,SF",POR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Rajon Rondo, PG,LAL , OUT ,0.0,3.0,3.0,0.0,0.0,.000,.000,0.0,0.0,1,11.8,0.0,0.0,0.00,0.0
Ersan Ilyasova," SF,PF,C",CHI , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
CJ McCollum," PG,SG",POR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Nerlens Noel," PF,C",NYK , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Paul George," SF,PF,SG",LAC , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
LaMarcus Aldridge," PF,C",BKN , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Markieff Morris," PF,C",MIA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Thaddeus Young," PF,C,SF",SAS ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Lou Williams," PG,SG",ATL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Reggie Jackson," PG,SG",LAC , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Solomon Hill," SG,SF",ATL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Trey Burke," PG,SG",DAL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Khem Birch," PF,C",TOR , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Al-Farouq Aminu," SF,PF",BOS ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kentavious Caldwell-Pope," PG,SG,SF",WAS , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kevin Durant," SF,PF",BKN , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Scotty Hopson, SG,OKC ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Tim Hardaway," SG,SF",DAL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
E'Twaun Moore," PG,SG",ORL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Danilo Gallinari," SF,PF",ATL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Joe Harris," SG,SF",BKN , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Klay Thompson," SG,SF",GSW , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Bradley Beal," SG,SF",WAS , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Tristan Thompson," PF,C",SAC ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,1.0,1,7.1,0.0,0.0,0.00,1.0
Thanasis Antetokounmpo," SF,PF",MIL ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,1,0.7,0.0,0.0,0.00,0.0
Goran Dragic," PG,SG",TOR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Rodney Hood," SG,SF",MIL ,Healthy,0.0,2.0,2.0,0.0,0.0,.000,.000,0.0,0.0,1,15.9,0.0,0.0,0.00,2.0
Kyrie Irving," PG,SG",BKN ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Jerami Grant," SF,PF",DET , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kent Bazemore," SG,SF",LAL ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
T.J. Warren," SF,PF",IND , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Andre Drummond, C,PHI ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Aaron Gordon," SF,PF",DEN , DTD ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Michael Carter-Williams," PG,SG",ORL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Cody Zeller, C,POR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Dennis Schroder, PG,BOS ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
John Wall, PG,HOU , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Dario Saric," PF,C",PHO , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
P.J. Tucker," PF,C,SF",MIA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Victor Oladipo," SG,SF",MIA , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
C.J. Miles," SG,SF",BOS , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Derrick Rose," PG,SG",NYK , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Enes Freedom, C,BOS , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Anthony Tolliver," SF,PF",NOR ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Derrick Favors," C,PF",OKC , OUT ,0.0,2.0,2.0,1.0,0.0,.000,.000,0.0,0.0,1,12.5,0.0,0.0,0.00,2.0
Brook Lopez, C,MIL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Trevor Ariza," SG,SF,PF",LAL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Anthony Davis," PF,C",LAL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Terrence Ross," SG,SF",ORL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Jusuf Nurkic, C,POR ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kevin Huerter," SG,SF",ATL , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Frank Kaminsky," C,PF",PHO , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Naji Marshall, SF,NOR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Isaiah Livers," SF,PF",DET , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Jared Butler, SG,UTH ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
McKinley Wright, PG,MIN ,Healthy,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Kira Lewis," PG,SG",NOR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Trendon Watford," SF,PF",POR , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
Yves Pons, SF,MEM , OUT ,0.0,0.0,0.0,0.0,0.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.00,0.0
