Name,Position,Team,Injury Status,PTS,REB,AST,BLK,STL,FG%,FT%,3PM,TO,GP,MIN,FTM,2PM,A/TO,PF
Cade Cunningham," PG,SG",DET ,Healthy,14.7,5.3,8.3,1.0,1.7,.462,1.000,1.3,3.0,3,33.9,1.3,4.7,8.20,4.7
Jaylen Brown," SG,SF",BOS ,Healthy,21.5,6.5,3.5,0.0,1.5,.432,.333,4.5,4.5,2,32.9,1.0,3.5,1.70,2.5
Darius Garland," PG,SG",CLE ,Healthy,21.5,3.0,4.5,0.0,0.5,.708,1.000,2.5,1.5,2,28.8,2.0,6.0,6.00,0.5
Bryn Forbes," PG,SG",SAS ,Healthy,14.3,0.7,0.3,0.3,0.3,.520,1.000,2.3,1.0,3,16.6,3.3,2.0,0.00,0.3
Jalen Brunson," PG,SG",DAL ,Healthy,21.5,2.5,10.0,0.0,0.0,.548,.714,2.0,3.5,2,38.4,2.5,6.5,6.70,4.0
Jae'Sean Tate," SF,PF",HOU ,Healthy,14.3,4.7,3.7,0.0,2.0,.536,.750,1.3,3.0,3,28.7,3.0,3.7,3.30,4.3
Jonas Valanciunas, C,NOR ,Healthy,21.5,11.5,1.5,1.5,1.5,.760,.800,0.5,4.5,2,37.1,2.0,9.0,0.60,2.5
Frank Jackson," PG,SG",DET ,Healthy,14.0,2.3,0.7,0.0,0.0,.485,1.000,2.0,0.7,3,23.7,1.3,3.3,0.00,2.0
Josh Richardson," SG,SF",BOS , OUT ,21.0,3.5,2.0,0.5,2.0,.542,.778,4.5,1.0,2,33.6,3.5,2.0,4.00,3.5
Julius Randle," PF,C",NYK ,Healthy,20.5,7.5,6.5,0.5,0.5,.324,.929,2.0,3.5,2,36.3,6.5,4.0,3.80,3.5
Devonte' Graham," PG,SG",NOR ,Healthy,20.5,4.0,6.0,0.0,2.0,.500,.667,6.5,1.0,2,34.7,1.0,0.0,12.00,1.5
Chuma Okeke, PF,ORL ,Healthy,13.7,6.7,2.3,1.3,3.0,.455,1.000,3.0,2.3,3,35.3,0.7,2.0,5.00,1.7
P.J. Washington," PF,C",CHA ,Healthy,13.7,5.0,4.0,1.0,1.0,.464,.875,2.7,1.0,3,25.6,2.3,1.7,0.30,2.0
John Collins," PF,C",ATL ,Healthy,20.5,10.0,2.0,0.0,1.0,.556,1.000,1.5,1.5,2,34.5,4.0,6.0,3.00,3.5
Josh Christopher, SG,HOU ,Healthy,13.7,1.7,4.7,0.0,1.3,.539,.667,1.7,3.3,3,29.4,2.7,3.0,5.40,2.0
Jaren Jackson," PF,C",MEM ,Healthy,13.7,3.3,1.0,1.7,0.3,.382,.938,0.0,2.0,3,23.9,5.0,4.3,1.20,4.7
Deni Avdija," SG,SF,PF",WAS ,Healthy,13.3,5.3,2.3,0.3,1.7,.667,.875,1.7,2.0,3,26.4,2.3,3.0,3.30,2.3
Chimezie Metu," PF,C",SAC ,Healthy,13.3,8.0,0.3,1.0,2.0,.387,.750,1.3,1.7,3,28.3,4.0,2.7,1.00,2.3
Kelly Oubre," SG,SF,PF",CHA ,Healthy,13.0,3.3,0.7,0.0,0.7,.382,.800,1.7,1.0,3,23.6,2.7,2.7,1.50,3.0
Anfernee Simons," PG,SG",POR ,Healthy,13.0,1.7,1.3,0.0,0.0,.387,1.000,2.0,2.0,3,22.7,3.0,2.0,1.70,2.0
KJ Martin," SF,PF",HOU ,Healthy,13.0,6.3,2.0,0.0,1.0,.519,.667,1.0,0.7,3,27.5,2.7,3.7,1.00,1.7
Lonnie Walker," SG,SF",SAS ,Healthy,19.0,3.5,4.5,0.0,1.0,.516,.000,3.0,0.0,2,27.3,0.0,5.0,0.00,0.5
Robin Lopez, C,ORL ,Healthy,12.7,6.0,2.3,0.7,0.0,.543,.000,0.0,2.3,3,25.7,0.0,6.3,2.30,3.3
Anthony Edwards," SG,SF",MIN , OUT ,38.0,5.0,1.0,1.0,1.0,.667,.000,10.0,2.0,1,33.6,0.0,4.0,0.50,2.0
DeMar DeRozan," SF,PF,SG",CHI ,Healthy,38.0,4.0,6.0,0.0,1.0,.458,.941,0.0,3.0,1,34.3,16.0,11.0,2.00,2.0
Carmelo Anthony," SF,PF",LAL ,Healthy,12.7,3.7,1.7,1.3,1.0,.361,1.000,2.7,0.7,3,27.2,1.3,1.7,5.00,1.3
Patty Mills, PG,BKN ,Healthy,18.5,5.5,4.0,0.5,0.5,.395,1.000,3.0,3.0,2,37.7,0.5,4.5,3.30,1.0
Luke Kennard," SG,SF",LAC ,Healthy,18.5,4.5,3.0,0.0,0.5,.433,1.000,4.5,0.5,2,35.4,1.0,2.0,3.00,2.0
Montrezl Harrell," PF,C",WAS ,Healthy,12.3,5.0,2.3,0.3,0.3,.650,.833,0.3,1.0,3,22.2,3.3,4.0,7.00,2.3
Gary Harris," SG,SF",ORL ,Healthy,18.5,4.0,5.0,1.0,1.0,.419,.778,2.0,2.5,2,36.0,3.5,4.5,4.20,2.0
JaVale McGee, C,PHO ,Healthy,18.0,7.5,1.5,0.5,1.5,.833,.857,0.0,1.5,2,15.8,3.0,7.5,2.50,3.5
LaMelo Ball," PG,SG",CHA ,Healthy,18.0,7.0,6.0,0.5,1.5,.448,1.000,2.0,2.0,2,26.7,3.0,4.5,6.00,3.0
Monte Morris," PG,SG",DEN ,Healthy,18.0,1.5,3.5,0.0,1.0,.609,1.000,3.0,2.0,2,28.7,1.0,4.0,1.30,1.5
P.J. Tucker," PF,C,SF",MIA , OUT ,12.0,3.7,2.0,0.3,0.7,.519,.500,2.0,1.7,3,30.3,0.7,2.7,5.30,1.3
Kristaps Porzingis," PF,C",DAL , DTD ,18.0,7.5,2.0,1.5,0.5,.313,1.000,0.5,2.5,2,31.0,7.5,4.5,0.60,2.0
Seth Curry," PG,SG",PHI ,Healthy,18.0,2.5,4.0,0.5,0.5,.571,.000,2.0,1.0,2,35.9,0.0,6.0,8.00,3.5
Cody Martin," SG,SF",CHA , OUT ,17.5,5.5,4.0,0.5,1.0,.722,.800,2.5,1.0,2,33.5,2.0,4.0,1.50,1.0
Tristan Thompson," PF,C",SAC ,Healthy,11.7,7.0,1.7,0.3,0.3,.593,.500,0.0,1.7,3,26.0,1.0,5.3,2.30,2.3
Malik Beasley," PG,SG,SF",MIN ,Healthy,11.7,3.0,3.3,0.3,1.3,.351,.667,2.3,1.0,3,28.7,0.7,2.0,4.50,1.3
Hamidou Diallo," SG,SF",DET ,Healthy,11.7,3.7,0.7,0.0,0.7,.625,.444,0.3,1.3,3,25.4,1.3,4.7,0.70,2.3
Tobias Harris," SF,PF",PHI ,Healthy,17.5,6.0,4.5,0.5,0.0,.343,.889,1.5,2.0,2,37.0,4.0,4.5,6.30,3.0
Jusuf Nurkic, C,POR , DTD ,11.7,9.0,1.7,0.0,0.7,.483,.700,0.0,3.3,3,26.6,2.3,4.7,0.80,4.3
Kevin Durant," SF,PF",BKN , OUT ,34.0,11.0,8.0,1.0,0.0,.542,1.000,2.0,4.0,1,39.0,6.0,11.0,2.00,1.0
Devin Vassell," SG,SF",SAS ,Healthy,11.3,3.3,0.7,0.7,0.7,.539,1.000,1.3,0.7,3,25.4,0.7,3.3,0.50,0.7
Blake Griffin," PF,C",BKN ,Healthy,17.0,8.0,4.0,0.0,1.0,.448,.800,2.0,1.5,2,32.0,2.0,4.5,2.00,3.0
Dewayne Dedmon, C,MIA ,Healthy,11.3,8.3,2.3,0.0,0.7,.652,.500,0.7,1.3,3,28.4,0.7,4.3,0.70,3.7
Garrison Mathews," SG,SF",HOU ,Healthy,11.3,5.0,1.3,0.3,1.0,.357,.800,2.0,1.3,3,32.1,2.7,1.3,1.50,2.7
Dorian Finney-Smith," SF,PF",DAL ,Healthy,16.5,6.0,2.5,0.0,0.5,.542,.750,2.0,0.5,2,39.9,1.5,4.5,2.00,2.5
Duncan Robinson," SG,SF",MIA ,Healthy,11.0,4.7,2.7,0.3,1.0,.313,1.000,2.7,0.7,3,32.6,1.7,0.7,5.00,2.7
Isaiah Thomas, PG,LAL ,Healthy,16.0,2.0,1.0,0.5,0.0,.435,.778,2.5,2.0,2,27.0,3.5,2.5,1.00,2.5
Isaiah Stewart," PF,C",DET ,Healthy,10.7,10.3,0.7,0.3,0.0,.524,.692,0.3,2.7,3,25.3,3.0,3.3,1.30,4.0
Pat Connaughton," SG,SF",MIL ,Healthy,10.7,4.0,2.0,0.3,1.0,.444,1.000,1.7,1.0,3,30.5,1.0,2.3,4.00,1.0
Kentavious Caldwell-Pope," PG,SG,SF",WAS ,Healthy,10.7,3.7,1.3,0.7,1.0,.394,.667,1.3,0.7,3,30.6,0.7,3.0,3.00,2.3
Cedi Osman," SF,PF",CLE ,Healthy,15.5,3.0,2.5,0.0,1.0,.550,.500,3.0,2.0,2,22.6,1.5,2.5,4.30,2.5
De'Anthony Melton," PG,SG",MEM ,Healthy,10.3,4.7,3.3,1.0,2.3,.440,.625,1.3,1.7,3,22.1,1.7,2.3,6.50,2.7
Grayson Allen," SG,SF",MIL ,Healthy,15.5,3.5,0.5,1.0,2.0,.333,1.000,4.0,1.5,2,34.6,1.5,1.0,1.00,2.0
Landry Shamet," PG,SG",PHO ,Healthy,15.5,1.5,1.0,0.0,1.0,.524,.500,4.0,0.5,2,26.8,0.5,1.5,0.00,1.5
Tyus Jones, PG,MEM , OUT ,10.3,2.3,4.0,0.0,0.3,.429,1.000,1.7,1.0,3,31.1,0.7,2.3,1.00,0.3
Reggie Jackson," PG,SG",LAC ,Healthy,15.5,3.5,9.5,0.5,2.0,.333,.800,1.5,2.5,2,29.6,2.0,4.5,7.80,1.5
Eric Bledsoe," PG,SG",LAC ,Healthy,15.0,3.0,5.5,0.0,1.0,.478,.600,2.5,1.5,2,26.1,1.5,3.0,9.50,2.0
George Hill," PG,SG",MIL ,Healthy,10.0,2.3,3.0,0.0,0.7,.571,1.000,0.3,2.0,3,24.1,1.7,3.7,6.80,0.7
Jeff Green," SF,PF",DEN ,Healthy,15.0,3.5,2.5,0.5,0.0,.524,.800,2.0,2.5,2,31.0,2.0,3.5,2.30,2.5
Kevin Love," PF,C",CLE ,Healthy,15.0,6.5,2.0,0.5,0.5,.500,1.000,2.5,1.0,2,19.2,4.5,1.5,0.00,1.0
Patrick Beverley," PG,SG",MIN , OUT ,10.0,6.3,6.3,1.3,0.7,.385,.625,1.7,1.0,3,30.7,1.7,1.7,10.00,3.7
Kyle Anderson," SF,PF",MEM ,Healthy,10.0,7.0,3.3,1.0,2.3,.355,.583,0.3,1.3,3,24.8,2.3,3.3,2.00,0.7
Stephen Curry," PG,SG",GSW ,Healthy,30.0,5.0,4.0,0.0,1.0,.381,1.000,5.0,6.0,1,35.3,9.0,3.0,0.70,6.0
Deandre Ayton, C,PHO ,Healthy,15.0,12.5,3.0,2.0,0.0,.571,.857,0.0,1.5,2,24.0,3.0,6.0,4.00,0.5
Jaylen Nowell, SG,MIN ,Healthy,10.0,2.3,1.3,0.0,0.7,.462,1.000,1.3,0.7,3,14.3,0.7,2.7,1.00,1.3
Raul Neto," PG,SG",WAS ,Healthy,9.7,3.0,3.0,0.0,1.3,.429,.667,0.3,1.3,3,24.6,1.3,3.7,8.00,3.0
Jalen McDaniels," PF,C",CHA ,Healthy,9.7,6.0,1.3,0.0,1.0,.476,.667,1.0,1.0,3,25.5,2.0,2.3,2.50,2.0
Jaden McDaniels," PF,SF",MIN ,Healthy,9.7,3.7,0.7,0.0,1.0,.478,.500,2.0,0.7,3,25.6,0.3,1.7,1.00,4.0
Kemba Walker, PG,NYK ,Healthy,29.0,6.0,3.0,0.0,0.0,.400,.800,5.0,1.0,1,37.4,8.0,3.0,3.00,6.0
Alperen Sengun, C,HOU ,Healthy,9.7,6.0,3.3,1.7,0.7,.400,.818,0.0,2.3,3,21.7,3.0,3.3,6.80,2.7
Myles Turner," PF,C",IND ,Healthy,14.5,6.0,2.0,4.5,1.0,.500,1.000,0.5,1.5,2,29.0,2.0,5.5,1.00,2.5
Anthony Davis," PF,C",LAL , OUT ,14.5,6.5,1.0,0.5,0.0,.480,.833,0.0,4.5,2,29.7,2.5,6.0,0.30,3.0
Damian Jones, C,SAC ,Healthy,9.7,4.0,0.3,0.7,0.0,.647,1.000,0.7,1.0,3,11.4,1.7,3.0,1.00,1.7
Luguentz Dort," SG,SF",OKC ,Healthy,29.0,5.0,1.0,0.0,2.0,.632,1.000,4.0,2.0,1,36.6,1.0,8.0,0.50,4.0
Domantas Sabonis," PF,C",IND ,Healthy,14.0,11.5,5.5,0.0,0.5,.579,1.000,0.0,4.0,2,33.0,3.0,5.5,3.00,2.5
Steven Adams, C,MEM ,Healthy,9.3,11.7,3.7,0.0,2.3,.556,.667,0.0,1.3,3,32.1,2.7,3.3,4.70,1.3
De'Aaron Fox, PG,SAC , OUT ,28.0,4.0,4.0,0.0,0.0,.625,.615,0.0,2.0,1,31.3,8.0,10.0,2.00,4.0
Jonathan Kuminga," SF,PF",GSW ,Healthy,14.0,0.5,1.0,0.0,1.0,.588,.667,2.0,3.0,2,20.0,2.0,3.0,0.30,1.5
Ben McLemore," SG,SF",POR ,Healthy,9.3,1.3,0.0,0.0,0.7,.526,.000,2.7,1.0,3,17.1,0.0,0.7,0.00,1.0
Alec Burks," SG,SF",NYK ,Healthy,14.0,7.5,2.5,0.0,0.5,.368,.909,2.0,2.5,2,38.8,5.0,1.5,2.00,2.0
Royce O'Neale," SF,PF",UTH ,Healthy,9.0,4.3,3.3,0.3,1.0,.563,.833,1.3,0.3,3,29.9,1.7,1.7,3.00,3.0
Mikal Bridges," SG,SF",PHO ,Healthy,13.5,4.0,3.5,0.0,0.5,.450,.833,2.0,0.5,2,29.3,2.5,2.5,5.00,0.5
Fred VanVleet," PG,SG",TOR ,Healthy,27.0,7.0,12.0,1.0,3.0,.529,1.000,6.0,0.0,1,33.1,3.0,3.0,0.00,0.0
Daniel Theis," PF,C",HOU ,Healthy,13.5,8.0,1.0,1.0,1.0,.526,.714,1.0,1.5,2,25.5,2.5,4.0,1.50,3.5
Andrew Wiggins," SG,SF",GSW , OUT ,27.0,6.0,2.0,1.0,1.0,.550,.000,5.0,0.0,1,36.1,0.0,6.0,0.00,4.0
Jakob Poeltl, C,SAS ,Healthy,9.0,5.7,2.0,1.3,1.0,.448,1.000,0.0,0.7,3,30.5,0.3,4.3,6.00,2.7
Mike Conley, PG,UTH ,Healthy,13.5,4.5,5.5,0.5,0.5,.379,.000,2.5,1.0,2,27.4,0.0,3.0,2.50,1.0
Tyrese Maxey," PG,SG",PHI , OUT ,27.0,3.0,5.0,1.0,0.0,.733,1.000,2.0,2.0,1,41.9,3.0,9.0,2.50,3.0
Sandro Mamukelashvili," PF,C",MIL ,Healthy,8.7,3.3,1.3,1.0,1.0,.429,.500,2.3,1.3,3,25.4,0.3,0.7,2.30,2.0
Cam Thomas, SG,BKN ,Healthy,13.0,5.5,4.0,0.5,0.5,.385,1.000,1.5,2.5,2,30.4,1.5,3.5,5.00,1.0
David Nwaba," SG,SF",HOU ,Healthy,8.7,4.3,0.3,0.3,0.3,.579,.600,0.3,0.0,3,18.1,1.0,3.3,0.00,1.7
Daniel Gafford," C,PF",WAS ,Healthy,8.7,6.7,1.7,0.7,0.3,.550,.800,0.0,0.7,3,23.5,1.3,3.7,1.00,2.3
Chris Paul, PG,PHO ,Healthy,13.0,3.5,7.5,0.0,1.5,.706,.000,1.0,2.0,2,23.8,0.0,5.0,11.00,1.5
Cameron Johnson," SF,PF",PHO ,Healthy,12.5,4.5,1.0,0.5,0.0,.500,1.000,2.5,1.5,2,23.8,1.0,2.0,1.50,2.5
Dean Wade," PF,C",CLE ,Healthy,12.5,7.5,2.0,0.0,1.0,.600,.500,3.0,0.5,2,28.5,0.5,1.5,1.00,1.5
Herbert Jones, SF,NOR ,Healthy,12.5,5.5,3.0,1.0,0.5,.563,.700,0.0,1.0,2,33.0,3.5,4.5,2.00,4.5
Chris Duarte, SG,IND ,Healthy,12.5,6.0,2.0,0.5,0.0,.409,.750,2.0,1.5,2,27.6,1.5,2.5,4.00,0.5
Josh Giddey," PG,SG",OKC ,Healthy,12.5,13.5,8.5,0.0,0.5,.375,.000,0.5,2.5,2,34.1,0.0,5.5,9.50,1.5
Nassir Little, SF,POR ,Healthy,8.0,7.0,4.0,2.0,0.7,.412,.818,0.3,1.3,3,33.4,3.0,2.0,5.00,2.0
Robert Covington," PF,C,SF",POR ,Healthy,8.0,7.0,1.3,2.7,2.0,.435,.000,1.3,1.3,3,29.4,0.0,2.0,3.30,2.7
Trey Lyles," PF,C",DET ,Healthy,8.0,3.7,2.7,1.0,0.7,.400,.778,0.3,1.3,3,19.7,2.3,2.3,7.00,2.3
Bones Hyland," PG,SG",DEN ,Healthy,24.0,4.0,2.0,2.0,0.0,.727,.800,4.0,2.0,1,26.3,4.0,4.0,1.00,2.0
Immanuel Quickley, PG,NYK , OUT ,24.0,4.0,4.0,1.0,1.0,.539,.750,7.0,4.0,1,31.9,3.0,0.0,1.00,3.0
Jae Crowder," SF,PF",PHO ,Healthy,12.0,5.0,0.5,0.5,0.0,.636,1.000,2.5,1.0,2,22.9,2.5,1.0,1.00,1.5
Aaron Gordon," SF,PF",DEN ,Healthy,12.0,3.5,2.0,0.5,0.0,.500,.875,1.5,3.0,2,28.7,3.5,2.0,1.30,0.5
Marcus Morris," PF,C,SF",LAC , OUT ,24.0,8.0,1.0,0.0,0.0,.500,.667,2.0,2.0,1,32.4,2.0,8.0,0.50,1.0
David Duke, G,BKN ,Healthy,12.0,9.0,1.5,0.5,1.5,.409,.833,0.5,1.5,2,34.1,2.5,4.0,2.00,3.0
Isaiah Hartenstein," PF,C",LAC , OUT ,11.5,5.0,1.5,2.0,0.5,.714,1.000,0.0,1.5,2,21.8,1.5,5.0,2.50,2.0
Wayne Ellington," SG,SF",LAL ,Healthy,7.7,3.0,2.7,0.0,1.7,.333,.000,2.3,1.3,3,34.4,0.0,0.3,3.70,2.0
Eric Gordon," SG,SF",HOU ,Healthy,11.5,0.5,7.0,0.0,1.0,.474,.500,1.5,3.0,2,29.2,1.0,3.0,4.80,0.5
Marcus Smart," PG,SG",BOS ,Healthy,11.5,3.5,6.5,0.0,1.0,.533,.833,1.0,2.5,2,34.5,2.5,3.0,5.20,4.0
Robert Williams," C,PF",BOS , OUT ,11.0,9.5,1.5,1.0,0.0,.643,.444,0.0,1.5,2,33.0,2.0,4.5,0.30,2.5
Cameron Payne," PG,SG",PHO ,Healthy,11.0,4.5,6.0,0.5,1.5,.600,1.000,0.5,4.0,2,24.2,1.5,4.0,3.30,4.5
Ricky Rubio, PG,CLE ,Healthy,11.0,3.5,11.0,0.5,3.5,.444,1.000,1.0,3.0,2,25.2,2.0,3.0,8.50,1.5
Clint Capela, C,ATL ,Healthy,11.0,11.0,2.5,2.5,0.5,.588,.333,0.0,0.0,2,25.7,1.0,5.0,0.00,1.0
Damion Lee," SG,SF",GSW ,Healthy,11.0,2.5,1.0,0.0,0.5,.412,1.000,2.0,1.0,2,26.4,2.0,1.5,0.50,2.0
Justin Holiday," SG,SF",IND ,Healthy,11.0,2.0,1.0,0.5,0.5,.350,1.000,2.0,0.0,2,22.9,2.0,1.5,0.00,2.0
Hassan Whiteside," PF,C",UTH ,Healthy,7.3,5.0,0.3,0.3,0.3,.563,.800,0.0,1.0,3,14.7,1.3,3.0,0.00,3.3
Josh Hart," SG,SF",NOR ,Healthy,11.0,11.0,6.5,0.0,0.5,.471,.417,0.5,3.0,2,38.2,2.5,3.5,4.40,1.5
DeMarcus Cousins," PF,C",MIL ,Healthy,10.5,9.0,1.5,0.5,2.5,.421,1.000,1.0,2.0,2,21.6,1.5,3.0,0.30,3.5
Terance Mann," SF,SG",LAC ,Healthy,10.5,6.0,2.5,0.5,0.0,.438,.667,0.5,1.5,2,34.7,3.0,3.0,4.00,2.5
Killian Hayes," PG,SG",DET ,Healthy,7.0,2.3,4.0,0.7,1.0,.381,1.000,0.3,2.0,3,28.6,1.3,2.3,4.80,2.3
Scottie Barnes," SF,PF",TOR ,Healthy,21.0,8.0,6.0,0.0,0.0,.667,.714,0.0,1.0,1,32.8,5.0,8.0,6.00,3.0
Kenrich Williams," SF,PF",OKC ,Healthy,10.5,6.5,2.0,0.0,1.0,.471,.000,2.5,0.5,2,23.9,0.0,1.5,1.00,0.5
Doug McDermott," SF,PF",SAS ,Healthy,10.5,2.5,1.5,0.5,0.5,.364,1.000,2.0,1.0,2,24.8,0.5,2.0,3.00,1.0
Christian Wood," PF,C",HOU ,Healthy,21.0,8.0,1.0,1.0,1.0,.474,.500,2.0,2.0,1,30.2,1.0,7.0,0.50,3.0
Nickeil Alexander-Walker," SG,SF,PG",NOR ,Healthy,10.0,3.0,3.0,0.0,1.0,.296,.250,1.5,1.5,2,25.8,0.5,2.5,4.00,2.0
Mitchell Robinson, C,NYK ,Healthy,10.0,8.5,0.0,1.5,1.5,.900,.500,0.0,0.0,2,26.1,1.0,4.5,0.00,3.0
Lauri Markkanen," PF,C",CLE ,Healthy,10.0,2.0,1.5,0.0,0.0,.333,.667,1.0,1.5,2,24.1,1.0,3.0,2.00,1.0
Jarrett Allen, C,CLE , OUT ,10.0,7.0,3.0,1.5,0.5,.529,.667,0.0,1.5,2,23.6,1.0,4.5,1.30,2.5
Cam Reddish," SG,SF",ATL ,Healthy,10.0,1.5,0.5,0.0,0.5,.500,1.000,2.0,0.0,2,20.4,1.0,1.5,0.00,0.0
Tre Mann," SG,PG",OKC ,Healthy,10.0,2.5,2.5,0.5,0.5,.500,.000,2.0,0.5,2,20.8,0.0,2.0,1.00,4.0
Isaac Okoro," SG,SF",CLE , OUT ,20.0,3.0,0.0,0.0,1.0,.778,.750,3.0,1.0,1,21.6,3.0,4.0,0.00,3.0
Bobby Portis," PF,C",MIL , OUT ,20.0,9.0,3.0,0.0,1.0,.500,1.000,2.0,0.0,1,28.1,2.0,6.0,0.00,1.0
